Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,30-Dec-2025 05:12 PM,techsummary_556358.pdf (448.08 KB),1,3154479,Gouraranjan Das,26-Oct-2025 01:50 PM,Rejected-Finance,L1,30-Dec-2025 05:17 PM,30-Dec-2025,"INR 339,017",90.0,Biswo Ranjan Pradhan,30-Dec-2025 05:22 PM,W8.pdf (452.00 KB),Finance,7 bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,11-Nov-2025 02:38 PM,,BOQ Comparative Chart,1.0,3159196.0,NIKHAT JAHAN,INR,"288,198.43",Municipal Bodies||Soro Municipality,2025_ORULB_119579_8,SOROM_05_2025-26,Repair and Restoration Of Madhusudanpur Primary School in Ward No-17,"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,30-Dec-2025 05:17 PM,finsummary_556358.pdf (448.08 KB),AOC,Municipal Bodies||Soro Municipality,SOROM_05_2025-26,2025_ORULB_119579_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN Card, Valid Registration Certificate, Valid Labour License, Affidavits and as per DTCN",Repair and Restoration Of Madhusudanpur Primary School in Ward No-17,Repair and Restoration work,Please refer to the Tender Document. ,NA ,"3,39,017",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,17-Oct-2025 10:00 AM,28-Oct-2025 10:00 AM,17-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,NA ,NA ,17-Oct-2025 10:00 AM,27-Oct-2025 05:00 PM,"3,390",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"Executive Officer, soro Municipality","Executive Officer, soro Municipality","2,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3159307,MANOJ KUMAR PATRA,27-Oct-2025 02:37 PM,Rejected-Finance,L1,30-Dec-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,AOC
,,,,,,3,3155631,MAYADHAR BEHERA,26-Oct-2025 07:09 PM,Rejected-Finance,L1,30-Dec-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3160090,NARENDRA GHADEI,27-Oct-2025 04:14 PM,Rejected-Finance,L1,30-Dec-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3159196,NIKHAT JAHAN,27-Oct-2025 02:02 PM,Accepted-AOC,Work Order,30-Dec-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3154651,PITAMBAR DAS,26-Oct-2025 02:39 PM,Rejected-Technical,Not qualified in Technical bid,30-Dec-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3158584,SRIDHAR GOCHHAYAT,27-Oct-2025 03:16 PM,Rejected-Technical,Not qualified in Technical bid,30-Dec-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
