Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"Executive Engineer, L.I. Division, Phulabani",Internal,"Assistant Executive Engineer (Civil), Estimator, Assistant Executive Engineer (Civil), Phulabani, Divisional Accountant, L.I. Division, Phulabani.",JAGABANDHU PUHAN,31-Oct-2025 02:53 PM,techsummary_544859.pdf (439.67 KB),22-Dec-2025,"INR 2,047,994",90.0,JAGABANDHU PUHAN,22-Dec-2025 06:33 PM,15.pdf (559.00 KB),WO No. 1440 Dt. 14-10-2025,1,3003514,BISHAL AGRAWALLA,19-Jul-2025 02:01 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",31-Oct-2025 02:53 PM,Finance,"Tender bid successfully opened. Hence, the bid accepted.",JAGABANDHU PUHAN,22-Jul-2025 05:22 AM,finance_544859.pdf,BOQ Comparative Chart,1.0,3004006.0,"M/s Ramchandi Construction, Nayagargh",INR,"2,047,994",Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,2025_OLIC_115026_15,01/2025-26,"Reinforcement of Karandagada-V RL, Karandagada-VI RL, Ratanga-I RL and Ratanga-II RL of Phiringia Block under Kandhamal District",Jagabandhu Puhan EE,Internal,"J Puhan EE LI PLB, S Sahu AEE ESTM LI PLB, S Panda AEE LI PLB, LINGARAJ SUR DA LI PLB",JAGABANDHU PUHAN,22-Dec-2025 06:26 PM,finsummary_544859.pdf (28.47 KB),AOC,"7,080",0.0,Nil,Nil,Yes,1.0,ICICI BANK,"Executive Engineer, L.I. Division, Phulbani","Executive Engineer, L.I. Division, Phulbani",09-Jul-2025 10:00 AM,21-Jul-2025 11:00 AM,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,09-Jul-2025 10:00 AM ,17-Jul-2025 05:30 PM ,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,"Reinforcement of Karandagada-V RL, Karandagada-VI RL, Ratanga-I RL and Ratanga-II RL of Phiringia Block under Kandhamal District","Reinforcement of Karandagada-V RL, Karandagada-VI RL, Ratanga-I RL and Ratanga-II RL of Phiringia Block under Kandhamal District",Please refer Tender documents. ,NA ,"20,41,628",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,"Executive Engineer, L.I. Division, Phulbani",762001.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Phulbani",No ,No,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,01/2025-26,2025_OLIC_115026_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"20,416",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,2,3004179,GOBARDHAN BASTIA,19-Jul-2025 03:52 PM,Rejected-Technical,Unwlling to executed the work.,31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,AOC
,,,,,,,,,,,,,3,3004006,"M/s Ramchandi Construction, Nayagargh",19-Jul-2025 01:38 PM,Accepted-AOC,Work Order Issued,22-Dec-2025 06:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,4,3003768,M/S ROLA ENGINEERING PROP BIJAY KUMAR BEHERA,19-Jul-2025 10:58 AM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3004237,M/S SAI ELECTRICALS,19-Jul-2025 04:19 PM,Rejected-Technical,"Deviation of NIT Term and Condition and not submitted proper documents. Hence, the bidder is rejected.",31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3002758,PRAKASH BEHERA,19-Jul-2025 04:01 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3003705,SANGITA PRADHAN,19-Jul-2025 03:01 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3003988,Sri Ganesh Chandra Behera,19-Jul-2025 01:02 PM,Rejected-Technical,"Proper documents not submitted. Hence, the bid Rejected.",31-Oct-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
