Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
07-Nov-2025 05:15 PM,17-Nov-2025 11:00 AM,07-Nov-2025 05:15 PM,15-Nov-2025 05:00 PM,07-Nov-2025 05:15 PM ,14-Nov-2025 05:00 PM ,07-Nov-2025 05:15 PM,15-Nov-2025 05:00 PM,"SE MI DIVIN GM-I,BAM","SE MI DIVIN GM-I,BAM, ENGINEERING SCHOOL ROAD","13,000",Yes,fixed,,Nil,Nil,Improvement to Jogiabandha MIP SasanAmbagan,Improvement to Jogiabandha MIP Sasan Ambagan in Hinjili block under the Scheme ERM for the year 2024-25,Please refer Tender documents. ,NA ,"12,60,000",Civil Works - Others,NA ,Tender,90.0,120.0,HINJILI,761102.0,NA ,NA ,NA ,"SE MI DIVIN GM-I,BAM",No ,No,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",Online Tender /05/ GMID-I/2025-26,2025_CEMIB_120930_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,PAN,AFFIDAVIT, NO RELATION, SCHEDULE-E,CDMS COPY OF REGISTRATION CERTIFICATE",1.0,ICICI BANK,AOC,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",2025_CEMIB_120930_2,Online Tender /05/ GMID-I/2025-26,Improvement to Jogiabandha MIP SasanAmbagan,SE M.I DIVIN GM-I,Internal,,Amiya Kumar Mudali,11-Dec-2025 10:56 AM,finsummary_562760.pdf (155.54 KB),Finance,5 NOS OF BIDDERS HAVE PARTICIPATED AND ADMITTED FOR TECHNICAL BID,Amiya Kumar Mudali,17-Nov-2025 11:20 AM,,BOQ Comparative Chart,1.0,3220616.0,DEBARAJ BHUYAN,INR,"1,069,935.01",15-Dec-2025,"INR 1,069,935.08",120.0,Amiya Kumar Mudali,11-Dec-2025 10:59 AM,45_w.PDF (740.00 KB),1,3220616,DEBARAJ BHUYAN,13-Nov-2025 12:25 PM,Accepted-AOC,Winner in transparency lottery,11-Dec-2025 10:59 AM,SE M.I DIVIN GM-I,Internal,,Amiya Kumar Mudali,11-Dec-2025 10:54 AM,techsummary_562760.pdf (155.55 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3221066,MUNA SETHI,13-Nov-2025 01:16 PM,Rejected-AOC,Loser in transparency lottery,11-Dec-2025 10:59 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3222204,SANTOSH KUMAR DASH,13-Nov-2025 05:38 PM,Rejected-AOC,Loser in transparency lottery,11-Dec-2025 10:59 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3227861,Santosh Kumar Panigrahi,15-Nov-2025 04:06 PM,Rejected-AOC,Loser in transparency lottery,11-Dec-2025 10:59 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3223943,Simanchal Raut,14-Nov-2025 12:12 PM,Rejected-AOC,Loser in transparency lottery,11-Dec-2025 10:59 AM,,,,,,,AOC
