S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2874961.0,RADHE CONSTRUCTION,INR,"576,032,001",Technical,Summary Uploaded,RAMA CHANDRA DAS,04-Apr-2025 11:50 AM,technical_532916.pdf,"CCE,Anandapur Barrage Project||CCE,Anandapur",2025_CCEAB_111565_1,CCEABP-07 of 2024-25,Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irrigation system (Gravity Flow) of Anandapur Barrage Project,"CCE, ABP",Internal,,Manas Ranjan Mandal,15-Oct-2025 01:37 PM,finsummary_532916.pdf (440.60 KB),Addl. Chief Secretary to Govt. DoWR Odisha,Internal,,Manas Ranjan Mandal,24-Jul-2025 07:37 PM,28-Jul-2025 11:30 AM,techsummary_532916.pdf (376.10 KB),Finance,Summary Uploaded,RAMA CHANDRA DAS,28-Jul-2025 11:50 AM,finance_532916.pdf,BOQ Comparative Chart,1,2874961,RADHE CONSTRUCTION,03-Apr-2025 04:47 PM,Accepted-AOC,L1,06-Dec-2025 11:13 AM,06-Dec-2025,"INR 576,032,001",540.0,Manas Ranjan Mandal,06-Dec-2025 11:12 AM,RADHE.pdf (95.00 KB),AOC,12-Mar-2025 10:00 AM,04-Apr-2025 11:30 AM,12-Mar-2025 10:00 AM,03-Apr-2025 05:00 PM,12-Mar-2025 10:00 AM ,18-Mar-2025 05:00 PM ,12-Mar-2025 10:00 AM,03-Apr-2025 05:00 PM,28-Jul-2025 11:30 AM,"CCE,ABP, SALAPADA","O/O CCE, ANANDAPUR BARRAGE PROJECT, SALAPADA, KEONJHAR,ODISHA, 758020","CCE,Anandapur Barrage Project||CCE,Anandapur",CCEABP-07 of 2024-25,2025_CCEAB_111565_1,Yes,National Competitive Bid,Turn-key,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irrigation system (Gravity Flow) of Anandapur Barrage Project,Construction of Distribution system for 3499.70 Ha. of CCA including Command Area Development (CAD) of Salandi Left Main Canal from RD 30.547 km to 40.927 km through Under Ground Pipe Line Irrigation system (Gravity Flow) of ABP,Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,180.0,540.0,"O/O CCE, ANANDAPUR BARRAGE PROJECT, SALAPADA, KEON",758020.0,NA ,NA ,NA ,"O/O CCE, ANANDAPUR BARRAGE PROJECT, SALAPADA, KEON",No ,No,1.0,PRE BID CLARRIFICATION,Other,,1,Fee/PreQual/Technical,.pdf,BID DOCUMENT,"64,00,000",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2875154,VIJAY KUMAR MISHRA CONSTRUCTION PVT. LTD.,03-Apr-2025 03:42 PM,Rejected-Finance,2ND LOWEST,15-Oct-2025 01:37 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC
