Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Executive Engineer,Internal,,BADAL CHANDRA CHOUDHURY,03-Nov-2025 01:30 PM,techsummary_554634.pdf (539.55 KB),Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,2025_OLIC_118953_2,e-Procurement BID ID No. 03 EELID (KJR/2025-26),Revival of Gambharia-III L.I. Project under Champua block in Keonjhar district,1.0,3125537.0,ANNAPURNA ROUT,INR,"1,312,091",1,3125537,ANNAPURNA ROUT,13-Oct-2025 07:45 PM,Accepted-AOC,Wo issued,06-Dec-2025 12:46 PM,30-Nov-2025,"INR 1,312,091",60.0,BADAL CHANDRA CHOUDHURY,06-Dec-2025 12:46 PM,GambhariaIII.pdf (1605.00 KB),Work order issued after agreement,Finance,8 nos. bidder participated in this tender and all are accepted,BADAL CHANDRA CHOUDHURY,16-Oct-2025 11:39 AM,finance_554634.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,BADAL CHANDRA CHOUDHURY,04-Nov-2025 11:19 AM,finsummary_554634.pdf (539.55 KB),AOC,"Executive Engineer, L.I. Division, Keonjhar","At/Po- Dhrupada, Via- Raisuan, Dist- Keonjhar",Revival of Gambharia-III L.I. Project under Champua block in Keonjhar district,Revival of Gambharia-III L.I. Project under Champua block in Keonjhar district,Please refer Tender documents. ,NA ,,Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,60.0,Keonjhar,758001.0,NA ,NA ,NA ,"Office of the E.E., L.I. Division, Keonjhar",No ,No,06-Oct-2025 10:00 AM,15-Oct-2025 11:00 AM,06-Oct-2025 10:00 AM,14-Oct-2025 05:00 PM,06-Oct-2025 10:00 AM ,10-Oct-2025 05:00 PM ,06-Oct-2025 10:00 AM,14-Oct-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST,EMD,PAN,GSTIN,CIVIL LICENSE,HT LICENSE,AFFIDAVIT, JOINT VENTURE AND OTHER AS PER DTCN","7,080",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,e-Procurement BID ID No. 03 EELID (KJR/2025-26),2025_OLIC_118953_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"15,434",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,3126890,ASHIRBAD NAYAK,13-Oct-2025 09:31 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,3123005,Chaitanya Dehuri,13-Oct-2025 10:57 AM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3126747,DEBABANDYA PATTANAIK,13-Oct-2025 08:02 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3127644,KUANR SOREN,14-Oct-2025 01:35 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3122976,PUSPLATA PARIDA,13-Oct-2025 10:28 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3125478,SAGARIKA DAS,13-Oct-2025 09:06 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3123547,SAGARIKA GIRI,11-Oct-2025 06:20 PM,Rejected-Finance,Failed in lottery,04-Nov-2025 11:19 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
