Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"EO,PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,Repair of Goras Samiti Community Hall at Sandhakuda in ward no 19,Repair of Goras Samiti Community Hall at Sandhakuda in ward no 19,Please refer Tender documents. ,NA ,"7,86,289",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,16-Aug-2025 05:00 PM,29-Aug-2025 11:00 AM,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,16-Aug-2025 05:00 PM ,27-Aug-2025 05:00 PM ,16-Aug-2025 05:00 PM,27-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid documents,Municipal Bodies||Paradeep Municipality,EO/ PDPM/ W_03/ 2025-26,2025_ORULB_116829_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,863",Yes,percentage,1.0%,Nil,Nil,AOC,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,16-Dec-2025 02:00 PM,techsummary_549295.pdf (692.23 KB),Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Bibhuti Tripathy,16-Dec-2025 02:02 PM,finsummary_549295.pdf (692.23 KB),Finance,All the five bids have been admitted,Abhishek Panda,31-Aug-2025 02:32 PM,,BOQ Comparative Chart,16-Dec-2025,"INR 788,800",90.0,Bibhuti Tripathy,16-Dec-2025 02:05 PM,040.pdf (692.00 KB),Contract value includes GST.,1,3049201,AKSHAYA KUMAR MALLA,27-Aug-2025 09:35 AM,Rejected-Finance,L4,16-Dec-2025 02:02 PM,1.0,3049064.0,ARUN KUMAR SAHOO,INR,"788,800",Municipal Bodies||Paradeep Municipality,2025_ORULB_116829_40,EO/ PDPM/ W_03/ 2025-26,Repair of Goras Samiti Community Hall at Sandhakuda in ward no 19,AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3049064,ARUN KUMAR SAHOO,26-Aug-2025 08:15 PM,Accepted-AOC,Contract value includes GST.,16-Dec-2025 02:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3046032,ASISH KUMAR MOHAPATRA,26-Aug-2025 06:51 PM,Rejected-Finance,L2,16-Dec-2025 02:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3046677,BASANTA BEHERA,26-Aug-2025 12:13 PM,Rejected-Finance,L3,16-Dec-2025 02:02 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3049354,SAGAR KUMAR ROUT,27-Aug-2025 09:59 AM,Rejected-Finance,L5,16-Dec-2025 02:02 PM,,,,,,,,,,AOC
