Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
DY. Manager MM,Internal,"Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,24-Nov-2025 02:39 PM,techsummary_553164.pdf (199.38 KB),19-Dec-2025,"INR 1,999,000",365.0,Sudhir Ranjan Mallik,19-Dec-2025 02:35 PM,NEHA.pdf (1877.00 KB),1,3130649,CROWNPOLYMERS,17-Oct-2025 11:08 AM,Rejected-Technical,SAMPLE NOT GIVEN,24-Nov-2025 02:39 PM,Finance,FOR TECHNICAL EVALUATION,Sudhir Ranjan Mallik,24-Nov-2025 02:36 PM,,BOQ Comparative Chart,1.0,3101160.0,Neha Polymers Pvt.Ltd.,INR,"1,999,000",Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_118293_9,MM/113/AT/ 2025-26/32,"Supply of Laminated printed Pouches for Chhenapoda, Peda, Khoa and Paneer pouch",DY. Manager MM,Internal,"Mgr DO,Dy MGR CSS, IC MKTG, IC HR",Sudhir Ranjan Mallik,24-Nov-2025 02:48 PM,finsummary_553164.pdf (305.77 KB),AOC,Managing Director,"D2, Sahid Nagar, BBSR",Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2025-26/32,2025_OMFED_118293_9,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",1.0,ICICI BANK,22-Sep-2025 10:00 AM,22-Oct-2025 11:00 AM,22-Sep-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,22-Sep-2025 10:00 AM,20-Oct-2025 05:00 PM,590.0,0.0,Nil,Nil,No,"Supply of Laminated printed Pouches for Chhenapoda, Peda, Khoa and Paneer pouch","Supply of Laminated printed Pouches for Chhenapoda, Peda, Khoa and Paneer pouch",Please refer Tender Document  ,NA ,"9,00,00,000",Miscellaneous Goods,NA ,Tender,365.0,365.0,ARILO DAIRY,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,"50,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,2,3101160,Neha Polymers Pvt.Ltd.,10-Oct-2025 06:17 PM,Accepted-AOC,L1,19-Dec-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3131807,OMKAR GRAPHICS & OFFSET PRINTERS,17-Oct-2025 06:16 PM,Rejected-Finance,L3,24-Nov-2025 02:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3135203,SASWAT PLAST,19-Oct-2025 01:01 PM,Rejected-Finance,L2,24-Nov-2025 02:48 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
