Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
02-Dec-2025,"INR 15,437,791",365.0,Bikram Keshari Malla,02-Dec-2025 07:17 PM,KAMAK.pdf (375.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 02.12.2025,1,3109737,BIBEKANANDA BADAJENA,04-Oct-2025 04:33 PM,Rejected-Finance,DUE TO L2 BIDDER,02-Dec-2025 07:14 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_117944_18,12/OPHWC/2025-26,"Construction Of 06 Nos. E Type Qtrs. At Kamakhayanagar PS, Dhenkanal",1.0,3109606.0,PRAKASH KUMAR PANDA,INR,"15,437,791",Technical,FIVE BIDDER HAVE PARTICIPATED,MONALISHA PADHY,06-Oct-2025 01:24 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,02-Dec-2025 07:14 PM,finsummary_552297.pdf (353.50 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,06-Nov-2025 10:46 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,04-Nov-2025 06:17 PM,06-Nov-2025 10:30 AM,techsummary_552297.pdf (365.52 KB),AOC,"Construction Of 06 Nos. E Type Qtrs. At Kamakhayanagar PS, Dhenkanal",Building Work,Please refer Tender documents. ,NA ,"1,78,45,095",Civil Works - Buildings,NA ,Tender,90.0,365.0,Dhenkanal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,12/OPHWC/2025-26,2025_OSPHW_117944_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,78,500",Yes,fixed,,Nil,Nil,12-Sep-2025 06:55 PM,06-Oct-2025 10:30 AM,12-Sep-2025 06:55 PM,04-Oct-2025 05:00 PM,NA ,NA ,12-Sep-2025 06:55 PM,04-Oct-2025 05:00 PM,06-Nov-2025 10:30 AM,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"11,800",0.0,Nil,Nil,No,AOC
,,,,,,,2,3107271,BINAYA BHUSAN MAHUNTA,03-Oct-2025 02:25 PM,Rejected-Finance,DUE TO L2 BIDDER,02-Dec-2025 07:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,3109473,M/s ULLASH CHANDRA TARAI,04-Oct-2025 03:06 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,04-Nov-2025 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,3109606,PRAKASH KUMAR PANDA,04-Oct-2025 03:53 PM,Accepted-AOC,QUALIFIED BIDDER,02-Dec-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,3108443,SHAKTI SWARUPINI,04-Oct-2025 01:40 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,04-Nov-2025 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
