Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
SADASHIBA PANDA,Internal,P L ROUL PK MISHRA A MAHANTI,SRADHANJALI SAHOO,18-Jun-2025 12:40 PM,18-Jun-2025 04:30 PM,techsummary_538918.pdf (298.26 KB),1.0,2935735.0,ASISH KUMAR MOHANTY,INR,"128,259,450",Directorate of Ports and IWT||Directorate of Ports and IWT,2025_PIWT_113240_1,DPIWT-02/2025-26,"Improvement of Passenger Jetty at Mahensha in Chilika Lake under Krushnaprasada Block of Puri District, Odisha",1,2939494,Ananta Kumar Das,29-May-2025 09:35 AM,Rejected-Finance,Due to Selection of A.K. Mohanty as L1 bidder,14-Aug-2025 05:28 PM,Technical,03 (Three) nos. valid Bid Downloaded,SRADHANJALI SAHOO,12-Jun-2025 02:07 PM,technical_538918.pdf,Finance,03 (Three) nos. BoQ downloaded,SRADHANJALI SAHOO,02-Jul-2025 03:50 PM,finance_538918.pdf,BOQ Comparative Chart,S. Panda,Internal,"P L Roul, PK Mishra, A Mahanti",SRADHANJALI SAHOO,14-Aug-2025 05:28 PM,finsummary_538918.pdf (780.20 KB),02-Dec-2025,"INR 128,259,450",540.0,SRADHANJALI SAHOO,02-Dec-2025 12:28 PM,AOC.pdf (606.00 KB),The actual date of AOC is 14.07.2025. But due to some unavoidable circumstances the same has not been uploaded in time.,AOC,"13,50,000",Yes,fixed,,Nil,Nil,Directorate of Ports and IWT||Directorate of Ports and IWT,DPIWT-02/2025-26,2025_PIWT_113240_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, RC, Proof regarding payment of online tender paper cost and EMD",08-May-2025 04:30 PM,30-May-2025 11:30 AM,08-May-2025 04:30 PM,29-May-2025 05:00 PM,08-May-2025 04:30 PM ,13-May-2025 03:00 PM ,08-May-2025 04:30 PM,29-May-2025 05:00 PM,18-Jun-2025 04:30 PM,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"Improvement of Passenger Jetty at Mahensha in Chilika Lake under Krushnaprasada Block of Puri District, Odisha",CIVIL CONSTRUCTION WORKS,Please refer Tender documents. ,NA ,"13,49,95,738",Civil Works - Others,NA ,Tender,90.0,540.0,MAHENSHA IN CHILIKA LAKE UNDER PURI DISTRICT,752011.0,"DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR ","DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR ",14-May-2025 11:30 AM ,"DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR",No ,No,"DIRECTOR, PORTS AND IWT, ODISHA, BHUBANESWAR","DIRECTORATE OF PORTS AND INLAND WATER TRANSPORT, GROUND FLOOR, ZONE-A, FORTUNE TOWERS, CHANDRASEKHARPUR, BHUBANESWAR-751023",AOC
,,,,,,,,,,,,,,,,2,2935735,ASISH KUMAR MOHANTY,27-May-2025 06:01 PM,Accepted-AOC,OK,02-Dec-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Machinery Details and other documents as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2939617,J D CONSTRUCTIONS,29-May-2025 01:32 PM,Rejected-Finance,Due to Selection of A.K. Mohanty as L1 bidder,14-Aug-2025 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
