Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
CGM CIVIL IDCO,CGM CIVIL IDCO TOWER,"3,00,000",Yes,fixed,,Nil,Nil,IDCO||IDCO||IDCO,CIVIL/EST/11/2025-26,2025_IDCO_117160_1,Yes,National Competitive Bid,Item Rate,Services,2.0,No,No,Online,No,No,No,Engagement of Consultant for Preparation of Plan and DPR for Construction of Block Level Stadiums in different Districts of Odisha Package I Sambalpur Deogarh Jharsuguda Sundergarh Khordha Puri,Engagement of Consultant for Preparation of Plan and DPR for Construction of Block Level Stadiums in different Districts of Odisha Package I Sambalpur Deogarh Jharsuguda Sundergarh Khordha Puri,AS PER RFP ,NA ,0.0,Consultancy Services,NA ,Tender,120.0,730.0,Sambalpur Deogarh Jharsuguda Sundergarh Khordha Pu,751010.0,NA ,NA ,NA ,IDCO TOWER,No ,No,21-Aug-2025 05:55 PM,04-Sep-2025 05:30 PM,21-Aug-2025 05:55 PM,04-Sep-2025 05:00 PM,NA ,NA ,21-Aug-2025 05:55 PM,04-Sep-2025 05:00 PM,14-Oct-2025 11:00 AM,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD GST PAN OTHER DOCUMENTS AS PERRFP,AOC,IDCO||IDCO||IDCO,2025_IDCO_117160_1,CIVIL/EST/11/2025-26,Engagement of Consultant for Preparation of Plan and DPR for Construction of Block Level Stadiums in different Districts of Odisha Package I Sambalpur Deogarh Jharsuguda Sundergarh Khordha Puri,1.0,3044368.0,RADIANT,INR,0.95,CGM CIVIL,Internal,CGM PC GM FINANCE SE CIVIL II,BHABANI SANKAR BEHERA,13-Oct-2025 05:09 PM,14-Oct-2025 11:00 AM,techsummary_550121.pdf (652.92 KB),CGM CIVIL,Internal,CGM PC GM FINANCE,BHABANI SANKAR BEHERA,29-Dec-2025 04:24 PM,finsummary_550121.pdf (530.48 KB),29-Dec-2025,INR 0.95,730.0,BHABANI SANKAR BEHERA,29-Dec-2025 04:29 PM,SWO.pdf (530.00 KB),AS PER EVALUATION,Technical,4 no.s of technical bid has been opened,Chalcedony Ichahgutu,04-Sep-2025 05:47 PM,,1,3053871,ARCHITECTS STUDIO,04-Sep-2025 12:33 PM,Rejected-Finance,AS PER EVALUATION,29-Dec-2025 04:24 PM,Finance,Financial Bid opened for 3 nos bidders.,BHABANI SANKAR BEHERA,14-Oct-2025 11:30 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,WORK EXPERIENCE TURNOVER OTHER DOCUENTS AS PER RFP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3061573,DDF Consultants Private Limited,04-Sep-2025 03:00 PM,Rejected-Technical,NOT MEETING THE CRITERIA,13-Oct-2025 05:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3063319,DEBENDRA KUMAR PARIDA,04-Sep-2025 01:16 PM,Rejected-Finance,AS PER EVALUATION,29-Dec-2025 04:24 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3044368,RADIANT,25-Aug-2025 06:16 PM,Accepted-AOC,AS PER EVALUATION,29-Dec-2025 04:29 PM,,,,,,,AOC
