Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",24-Sep-2025 06:55 PM,13-Oct-2025 10:30 AM,24-Sep-2025 06:55 PM,10-Oct-2025 05:00 PM,NA ,NA ,24-Sep-2025 06:55 PM,10-Oct-2025 05:00 PM,06-Nov-2025 10:30 AM,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Const. of 2 Nos. E Type Qtr. At Gania PS, Nayagarh",Building Work,Please refer Tender documents. ,NA ,"75,21,545",Civil Works - Buildings,NA ,Tender,90.0,150.0,Nayagarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,13/OPHWC/2025-26,2025_OSPHW_118457_38,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"75,200",Yes,fixed,,Nil,Nil,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,01-Dec-2025 03:49 PM,finsummary_553762.pdf (352.41 KB),Technical,2 Nos. of bidders have been participated,MONALISHA PADHY,14-Oct-2025 04:56 PM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,ANANDA CHANDRA PANDA,04-Nov-2025 12:29 PM,06-Nov-2025 10:30 AM,techsummary_553762.pdf (302.87 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,06-Nov-2025 11:13 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_118457_38,13/OPHWC/2025-26,"Const. of 2 Nos. E Type Qtr. At Gania PS, Nayagarh",1.0,3116736.0,PURUSOTTAM BEHERA,INR,"6,394,065",1.0,3118204.0,DILLIP KUMAR BEHERA,10-Oct-2025 01:21 PM,Rejected-Finance,DUE TO L2 BIDDER,01-Dec-2025 03:49 PM,01-Dec-2025,"INR 6,394,065",150.0,Bikram Keshari Malla,01-Dec-2025 03:57 PM,GANIA.pdf (79.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 28.11.2025,AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3116736.0,PURUSOTTAM BEHERA,08-Oct-2025 03:21 PM,Accepted-AOC,QUALIFIED BIDDER,01-Dec-2025 03:57 PM,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
