S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2959273.0,"M/s. SHYAMJI ASSOCIATES, PROPRIETOR-ANJU AGRAWAL",INR,"4,809,446",Technical,7 Nos. bidder participated,Lingaraj Sethi,24-Jun-2025 10:46 AM,technical_541632.pdf,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,2025_EICCL_114002_1,SEBDH01/2025-26,Periodic repair of Boudh_Dholpur road from 0_000 Km to 0_900 Km Circuit House to Central School and Boudh Boudh Town road from Butupali NH Junction to Petrol Pump via Jagannath Temple from 1_365 Km to 2_065 Km with SDBC for the year 2025_26,Sandeep Kumar Chhualsingh,Internal,EST DAO SE,Lingaraj Sethi,05-Jul-2025 12:18 PM,finsummary_541632.pdf (333.50 KB),Sandeep Ku Chhualsingh,Internal,EST DAO SE,Lingaraj Sethi,24-Jun-2025 10:49 AM,24-Jun-2025 10:55 AM,techsummary_541632.pdf (4159.01 KB),Finance,6 Nos. bidder qualified,Lingaraj Sethi,05-Jul-2025 12:08 PM,finance_541632.pdf,BOQ Comparative Chart,1,2959694,ABINASH KUDEI,10-Jun-2025 02:37 PM,Rejected-Finance,Disqualified,05-Jul-2025 12:18 PM,31-Dec-2025,"INR 4,809,446",30.0,Lingaraj Sethi,31-Dec-2025 12:17 PM,3510.pdf (704.00 KB),AOC,Periodic repair of Boudh_Dholpur road from 0_000 Km to 0_900 Km Circuit House to Central School and Boudh Boudh Town road from Butupali NH Junction to Petrol Pump via Jagannath Temple from 1_365 Km to 2_065 Km with SDBC for the year 2025_26,Civil work,Please refer tender documents  ,NA ,"56,57,506",Civil Works - Roads,NA ,Tender,90.0,30.0,Boudh,762014.0,NA ,NA ,NA ,O/o the SE Boudh R and B Division Boudh,No ,No,1.0,Fee/PreQual/Technical,.pdf,"RC,GST,PAN,Affidavit and other Relevant documents as per DTCN clauses",SE Boudh R and B Division Boudh,O/o the SE Boudh R and B Division Boudh,"10,000",0.0,Nil,Nil,No,02-Jun-2025 10:00 AM,11-Jun-2025 11:30 AM,02-Jun-2025 10:00 AM,10-Jun-2025 05:00 PM,02-Jun-2025 10:00 AM ,10-Jun-2025 01:00 PM ,02-Jun-2025 10:00 AM,10-Jun-2025 05:00 PM,24-Jun-2025 10:55 AM,"56,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,SEBDH01/2025-26,2025_EICCL_114002_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2958912,ABINASH MISHRA,10-Jun-2025 01:21 PM,Rejected-Finance,Disqualified,05-Jul-2025 12:18 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2959474,AHSANULLA KHAN,10-Jun-2025 03:05 PM,Rejected-Technical,Technically Disqualified,24-Jun-2025 10:49 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2959552,AMAN ULLA KHAN,10-Jun-2025 02:37 PM,Rejected-Finance,Disqualified,05-Jul-2025 12:18 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2959273,"M/s. SHYAMJI ASSOCIATES, PROPRIETOR-ANJU AGRAWAL",10-Jun-2025 12:44 PM,Accepted-AOC,L1 bidder selected through transparent lottery,31-Dec-2025 12:17 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2959296,NIRUPAMA DASH,10-Jun-2025 01:29 PM,Rejected-Finance,Disqualified,05-Jul-2025 12:18 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2959235,SNEHASISH DALAL,10-Jun-2025 12:36 PM,Rejected-Finance,Disqualified,05-Jul-2025 12:18 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
