Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3214374,BISWAJIT PRADHAN,11-Nov-2025 05:28 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3196042,BISWARANJAN PATTANAYAK,08-Nov-2025 08:30 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3216404,CHITTA RANJAN PARIDA,12-Nov-2025 12:08 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3216962,DEBASIS GOUDA,12-Nov-2025 01:47 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3186033,DEBASISH MOHANTY,11-Nov-2025 11:59 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3216425,Debasish Pattnaik,12-Nov-2025 11:55 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3214380,GOBARDHAN BASTIA,11-Nov-2025 10:57 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3199533,HIMANSU KUMAR DAS,08-Nov-2025 09:33 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3199430,IPSITA PATTNAIK,11-Nov-2025 11:21 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3216438,Jitendra Pradhan,12-Nov-2025 12:04 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3216968,JYOTI RANJAN PATRA,12-Nov-2025 02:35 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3204222,KAILASH CHANDRA PANDA,09-Nov-2025 10:32 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3204777,Kanhu Charan Dakua,10-Nov-2025 07:26 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3216826,Kartikeswar Sahu,12-Nov-2025 02:31 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3216246,KESHAB CHANDRA NAYAK,12-Nov-2025 11:23 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3214986,Mahadev Constructions,11-Nov-2025 08:13 PM,Accepted-AOC,Awarded through Lottery,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3215090,MANASH KUMAR BEHERA,11-Nov-2025 09:47 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3215272,MANAS RANJAN MAJHI,11-Nov-2025 09:53 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,3202148,MANOJ KUMAR DALEI,11-Nov-2025 03:59 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3217005,NILADRI PRASAD NAYAK,12-Nov-2025 01:17 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,3213764,PADMA NAVA RANA,11-Nov-2025 07:56 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3218096,Pintu Panigrahy,12-Nov-2025 04:23 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3212799,PITAMBAR KISAN,11-Nov-2025 02:11 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3215467,PRABIN KUMAR JENA,12-Nov-2025 09:34 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3216040,PRADEEP KUMAR BEHERA,12-Nov-2025 11:39 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,3212301,PRADIP KUMAR PANIGRAHI,11-Nov-2025 06:46 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3217152,PRASHANTA KUMAR PANDA,12-Nov-2025 02:29 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3217683,PURNENDU ROUTRAY,12-Nov-2025 03:18 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3215559,RAJAT PATTNAIK,12-Nov-2025 01:23 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3217439,RAMADEVI MAHAKUDA,12-Nov-2025 02:39 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3216903,RANJITA PARIDA,12-Nov-2025 01:02 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3204763,SABYASACHI SAHOO,10-Nov-2025 07:04 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3216579,Sachidananda Sahu,12-Nov-2025 12:43 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3215902,SAMEER KUMAR MAHAKUD,12-Nov-2025 12:28 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3216664,SANGRAM KISHORE PANI,12-Nov-2025 01:06 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3216544,SANTOSH KUMAR MOHANTY,12-Nov-2025 12:52 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3217110,Saroj Kumar Maharana,12-Nov-2025 01:37 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3214409,SATRUGHAN PRADHAN,12-Nov-2025 07:37 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3216393,SATYANANDA MOHANTY,12-Nov-2025 11:48 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3217674,SHARADA PRASAD RATH,12-Nov-2025 03:21 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3217058,SHIBA PRASAD PATRA,12-Nov-2025 03:26 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3216439,SIBACHIDANANDA BEHERA,12-Nov-2025 11:56 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3215966,Sibaram Suar,12-Nov-2025 09:06 AM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3217315,SIBA SANKAR PRADHAN,12-Nov-2025 02:10 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,3209079,SIBASISH SAHU,10-Nov-2025 05:20 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3211930,SIDHARTHA KUMAR PANDA,11-Nov-2025 12:13 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3200690,SOUMYA RANJAN SAHU,09-Nov-2025 12:27 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,3203953,Sri Ajit Kumar Behera,09-Nov-2025 09:37 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3214449,SRITAM MOHANTY,11-Nov-2025 05:45 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3203774,SUBASA CHANDRA SWAIN,09-Nov-2025 08:59 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3207512,Sudhansu Sahu,10-Nov-2025 02:41 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3186519,SUMANTA KUMAR MALLICK,12-Nov-2025 02:31 PM,Rejected-AOC,Not qualified,27-Dec-2025 08:44 PM,,,,,,,,,,AOC
