Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,All bids admitted,Dandapati Yudhistir,30-Apr-2025 09:14 PM,finance_534364.pdf,BOQ Comparative Chart,Municipal Bodies||Gunupur Municipal Council,2025_ORULB_111921_14,GUN-MUN-69/2024-25,CONSTRUCTION OF DRAIN AND ROAD BOTH SIDE OF SHANTI NAGAR LANE-2 AND 3 IN WARD NO-18.,1.0,2878936.0,PRASANT KUMAR MISHRA,INR,"1,587,867",1,2877281,CHINNARI VENKATA KRISHNA RAO,06-Apr-2025 12:29 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,08-Jun-2025,"INR 1,582,932.46",90.0,Santosha Kumar Naik,28-Dec-2025 06:04 PM,14.pdf (3092.00 KB),Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,08-Jun-2025 06:49 PM,techsummary_534364.pdf (3400.19 KB),Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,08-Jun-2025 06:54 PM,finsummary_534364.pdf (3030.88 KB),AOC,"17,000",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,AS PER DTCN,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-69/2024-25,2025_ORULB_111921_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF DRAIN AND ROAD BOTH SIDE OF SHANTI NAGAR LANE-2 AND 3 IN WARD NO-18.,CONSTRUCTION OF ROAD AND DRAIN,Please refer Tender documents. ,NA ,"17,00,000",Civil Works - Others,NA ,Tender,90.0,90.0,GUNUPUR MUNICIPALITY,765022.0,NA ,NA ,NA ,GUNUPUR MUNICIPALITY,No ,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,26-Mar-2025 11:00 AM,09-Apr-2025 11:00 AM,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,NA ,NA ,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2878332,GUNTAMUKALA GOWRI SANKAR RAO,07-Apr-2025 06:44 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2878652,PRABHAT KUMAR MISHRA,08-Apr-2025 10:07 AM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2878936,PRASANT KUMAR MISHRA,08-Apr-2025 01:30 PM,Accepted-AOC,L1 in the transparent lottery process,28-Dec-2025 06:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2877425,RAKESH KUMAR PATRO,06-Apr-2025 07:53 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2873528,RAMA CHANDRA PANDA,31-Mar-2025 04:21 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2878604,TIRUPATI PRASAD PANIGRAHI,08-Apr-2025 08:33 AM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2870358,WAIRUMPI SABAR,08-Apr-2025 03:18 PM,Rejected-Finance,Disqualified in the transparent lottery process,08-Jun-2025 06:54 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
