Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,24-Oct-2025 05:00 PM,31-Oct-2025 09:00 AM,24-Oct-2025 05:00 PM,30-Oct-2025 05:00 PM,24-Oct-2025 05:00 PM ,30-Oct-2025 05:00 PM ,24-Oct-2025 05:00 PM,30-Oct-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, PAN Card, GSTN, Registration Certificate and other documents as per DTCN.","6,060",Yes,fixed,,Nil,Nil,S/R to PWD road to Ganjutola road for the year 2025-26,S/R to PWD road to Ganjutola road for the year 2025-26,Please refer Tender documents. ,NA ,"6,05,758",Civil Works - Roads,NA ,Tender,90.0,30.0,ROURKELA,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online-EERKL-09 of 2025-26,2025_CERWI_119936_37,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourk",AOC,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,31-Dec-2025 12:21 PM,techsummary_558032.pdf (293.47 KB),EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,31-Dec-2025 12:24 PM,finsummary_558032.pdf (293.47 KB),Finance,3 nos bidders applied,Dasharathi Sethy,31-Dec-2025 12:19 PM,,BOQ Comparative Chart,1,3167121,ANIL TIGGA,30-Oct-2025 01:23 PM,Rejected-AOC,Rejected,31-Dec-2025 12:26 PM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2025_CERWI_119936_37,Online-EERKL-09 of 2025-26,S/R to PWD road to Ganjutola road for the year 2025-26,1.0,3167853.0,MUKUL KUMAR AGARWAL,INR,"514,955",31-Dec-2025,"INR 514,955",30.0,Dasharathi Sethy,31-Dec-2025 12:26 PM,17.pdf (293.00 KB),Awarded Cost,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3167975,Manoj Gadhei,30-Oct-2025 03:12 PM,Rejected-AOC,Rejected,31-Dec-2025 12:26 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3167853,MUKUL KUMAR AGARWAL,30-Oct-2025 02:17 PM,Accepted-AOC,Awarded,31-Dec-2025 12:26 PM,,,,,,,,,,,,,,,,,AOC
