S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"Executive Engineer, R W Div., Sonepur","O/o the S E, R.W. Division, Sonepur",1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER PAPER COST EMD PAN GST CERTIFICATE VALID CONTRACT LICENCE AFFIDAVIT AS PER DTCN ETC,29-Oct-2025 05:00 PM,10-Nov-2025 11:00 AM,29-Oct-2025 05:00 PM,07-Nov-2025 05:00 PM,29-Oct-2025 05:00 PM ,06-Nov-2025 04:00 PM ,29-Oct-2025 05:00 PM,07-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,BI No.Tender Online SNPR-06 of 2025-26.,2025_CERWI_120114_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"18,490",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,S/R to Canal road to Kalatikira from ch. 0/000 to 1/500 Km,Civil S/R Roads works,Please refer Tender documents. ,NA ,"18,49,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Sonepur,767017.0,NA ,NA ,NA ,"O/o the S E, R.W. Division, Sonepur",No ,No,AOC,Er. Subhrata Meher,Internal,"Er. Subhrata Meher, DAO-I Arjun Mahto, JE (Estimator) Lipun Sa",Subhrata Meher,05-Dec-2025 08:27 PM,techsummary_559086.pdf (329.56 KB),Er. Subhrata Meher,Internal,"Er. Subhrata Meher, DAO-I Arjun Mahto, JE (Estimator) Lipun Sa",Subhrata Meher,05-Dec-2025 08:29 PM,finsummary_559086.pdf (329.56 KB),Finance,3 nos of bidders,Subhrata Meher,14-Nov-2025 05:36 PM,finance_559086.pdf,BOQ Comparative Chart,1,3190413,MUNITA MAHAKUD,06-Nov-2025 05:55 PM,Rejected-AOC,Rejected,05-Dec-2025 08:32 PM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,2025_CERWI_120114_48,BI No.Tender Online SNPR-06 of 2025-26.,S/R to Canal road to Kalatikira from ch. 0/000 to 1/500 Km,1.0,3171069.0,Namita Mishra,INR,"1,571,653",05-Dec-2025,"INR 1,571,653",60.0,Subhrata Meher,05-Dec-2025 08:31 PM,AOC.pdf (479.00 KB),Work awarded in regular lottery system.,AOC
2.0,ICICI NEFT/RTGS,,,,,.xls,Bill of Quantity (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3171069,Namita Mishra,04-Nov-2025 08:15 AM,Accepted-AOC,Work awarded in regular lottery system.,05-Dec-2025 08:32 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3192829,SATYABRAT BRAHMA,07-Nov-2025 11:58 AM,Rejected-AOC,Rejected,05-Dec-2025 08:32 PM,,,,,,,,,,,,,,,,,AOC
