S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"4,920",Yes,fixed,,Nil,Nil,15-Sep-2025 10:00 AM,03-Oct-2025 11:00 AM,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,Repair and Restoration of road from Panda babu house to Hatia Suni in Ward no-7,Repair and Restoration of road from Panda babu house to Hatia Suni in Ward no-7,Please refer Tender documents. ,NA ,"4,91,865",Civil Works - Others,NA ,Tender,30.0,30.0,VYASANAGAR MUNICIPALITY,755019.0,NA ,NA ,NA ,EXECUTIVE OFFICER CHAMMBER VYASANAGAR MUNICIPALITY,No ,No,"2,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,vyasanagar Municipality,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Vyasanagar Municipality,2/VNM/2025-26,2025_ORULB_117995_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,30-Dec-2025 01:21 PM,finsummary_552385.pdf (407.65 KB),Eo,Internal,"me,je,accountanbt",Manas Ranjan Sahoo,30-Dec-2025 12:37 PM,techsummary_552385.pdf (407.65 KB),1.0,3101107.0,DIPENDRA KUMAR JENA,INR,"442,186.19",Municipal Bodies||Vyasanagar Municipality,2025_ORULB_117995_22,2/VNM/2025-26,Repair and Restoration of road from Panda babu house to Hatia Suni in Ward no-7,1,3100635,CHANDAN KUMAR SAMAL,25-Sep-2025 08:23 PM,Rejected-Finance,due to l7,30-Dec-2025 01:21 PM,30-Dec-2025,"INR 442,186.19",30.0,Manas Ranjan Sahoo,30-Dec-2025 01:27 PM,workk.pdf (275.00 KB),due to l1,Finance,ok,Manas Ranjan Sahoo,30-Dec-2025 12:11 PM,finance_552385.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3100540,CHINTAMANI SAMAL,25-Sep-2025 06:25 PM,Rejected-Finance,due to l5,30-Dec-2025 01:21 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3101107,DIPENDRA KUMAR JENA,26-Sep-2025 04:10 PM,Accepted-AOC,due to ol1,30-Dec-2025 01:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3099855,KALANDI MALIK,25-Sep-2025 12:55 PM,Rejected-Finance,due to l4,30-Dec-2025 01:21 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3100964,MAMATA MANJARI SETHY,26-Sep-2025 01:53 PM,Rejected-Finance,due to l2,30-Dec-2025 01:21 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3098521,RANJAN KUMAR SETHY,24-Sep-2025 01:24 PM,Rejected-Finance,due to l3,30-Dec-2025 01:21 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3098705,TANMAYA PANDA,24-Sep-2025 02:44 PM,Rejected-Finance,due to l6,30-Dec-2025 01:21 PM,,,,,,,,,,,,,,AOC
