Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,CCE R and B RGDA- 04/2024-25,2024_EICCL_105074_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of proposed B Type Quarter for A.D.M. at Paralakhemundi in the District of Gajapati, Odisha. (Civil, EI and PH)",Building works,Please refer Tender documents. ,NA ,"1,11,39,634",Civil Works - Buildings,NA ,Tender,90.0,240.0,Rayagada,765001.0,NA ,NA ,NA ,CCE Rayagada R and B Circle,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper,EMD,PAN,GSTIN,GSTRC,Labour license,Regd. Certificate,Affidavit",Chief Construction Engineer,CCE Rayagada R and B CircleRayagada PIN 765001,"10,000",0.0,Nil,Nil,No,"1,11,400",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,21-Sep-2024 02:00 PM,08-Oct-2024 11:00 AM,21-Sep-2024 02:00 PM,07-Oct-2024 05:00 PM,21-Sep-2024 02:00 PM ,30-Sep-2024 05:00 PM ,21-Sep-2024 02:00 PM,07-Oct-2024 05:00 PM,28-Oct-2024 05:00 PM,AOC,Technical,Two Nos Bidders have participated and for technical evaluation,Durga Madhaba Padhi,28-Oct-2024 11:47 AM,technical_507327.pdf,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB-DIVN-RAYAGADA NEW,2024_EICCL_105074_3,CCE R and B RGDA- 04/2024-25,"Construction of proposed B Type Quarter for A.D.M. at Paralakhemundi in the District of Gajapati, Odisha. (Civil, EI and PH)",CCE,Internal,SE DAO PA to CCE Estimator,Durga Madhaba Padhi,01-Dec-2025 06:24 PM,finsummary_507327.pdf (108.35 KB),1.0,2570950.0,Radha Kanta Panda,INR,"10,026,785",01-Dec-2025,"INR 10,026,785",240.0,Durga Madhaba Padhi,01-Dec-2025 06:30 PM,Work_Order_ADm_Pkd.pdf (996.00 KB),Work Order issued to Sri Radha Kanta Panda vide letter no. 3713 Dt. 21.08.2025 of SE Pkd.,1.0,2571145.0,PURUSOTTAM BEHERA,07-Oct-2024 01:45 PM,Rejected-AOC,Second Lowest,01-Dec-2025 06:30 PM,CCE Rayagada,Internal,"SE PKD, DAO PKD, PA TO CCE, ESTIMATOR",Durga Madhaba Padhi,28-Oct-2024 11:53 AM,28-Oct-2024 05:00 PM,techsummary_507327.pdf (522.36 KB),Finance,Financial Bid,Sanjog Kumar Meher,23-Oct-2025 05:15 PM,finance_507327.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work Experience and other documents as per DTCN.,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2570950.0,Radha Kanta Panda,07-Oct-2024 01:49 PM,Accepted-AOC,First Lowest,01-Dec-2025 06:30 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
