Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER COST, EMD AND ALL OTHERS DOCUMENTS AS PER DTCN","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",Bid Id No.02 /OLIC (CTC) / Dt. 23/08/2,2023_OLIC_93179_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"9,059",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,Yes,31-Aug-2023 10:00 AM,12-Sep-2023 10:00 AM,31-Aug-2023 10:00 AM,11-Sep-2023 05:00 PM,31-Aug-2023 10:00 AM ,11-Sep-2023 04:00 PM ,31-Aug-2023 10:00 AM,11-Sep-2023 05:00 PM,REVIVAL OF BADARO LIFT IRRIGATION PROJECT,REVIVAL OF BADARO LIFT IRRIGATION PROJECT,Please refer Tender documents. ,NA ,"9,05,925",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,NIALI BLOCK,754001.0,NA ,NA ,NA ,"EE LI DIVISION, CUTTACK",No ,No,"EE LI DIVISION, CUTTACK","O/O EE LI DIVISION, CUTTACK",AOC,P. PARIDA,Internal,EE LI CUTTACK AND OTHERS,PABITRA PARIDA,06-Dec-2023 06:00 PM,techsummary_455006.pdf (327.45 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2023_OLIC_93179_21,Bid Id No.02 /OLIC (CTC) / Dt. 23/08/2,REVIVAL OF BADARO LIFT IRRIGATION PROJECT,1.0,2249515.0,SIVA SAMBHU ENGINEERING,INR,"770,126.84",1,2249291,ALOK KUMAR SETHY,11-Sep-2023 03:46 PM,Rejected-Technical,OK,06-Dec-2023 06:00 PM,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,BHAGIRATHI MISHRA,06-Dec-2025 01:03 PM,finsummary_455006.pdf (1669.11 KB),Finance,5 BIDDERS PARTICIPATION,SHDHANA BEHERA,13-Sep-2023 07:20 PM,,BOQ Comparative Chart,06-Dec-2025,"INR 905,925",90.0,BHAGIRATHI MISHRA,06-Dec-2025 01:06 PM,21BADARO.pdf (1669.00 KB),WORK ORDER ISSUED,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2245862,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,11-Sep-2023 10:48 AM,Rejected-Technical,OK,06-Dec-2023 06:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2247177,MAMATA MANJARI MALLICK,10-Sep-2023 07:03 PM,Rejected-Technical,OK,06-Dec-2023 06:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2249440,M/S DILIP KUMAR SAHOO,11-Sep-2023 04:22 PM,Rejected-Technical,OK,06-Dec-2023 06:00 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2249515,SIVA SAMBHU ENGINEERING,11-Sep-2023 04:42 PM,Accepted-AOC,OK,06-Dec-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,AOC
