Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",SE-EDD-CKD-03/2024-25,2025_CCEBA_111500_1,Yes,Open Tender,Percentage,Services,1.0,No,No,Online,No,No,No,SUPERINTTENDING ENGINEER,"EARTH DAM DIVISION, AT/PO CHITRAKONDA, DIST MALKANGIRI, ODISHA",1.0,ICICI BANK,"Providing Security arrangement for Balimela Dam Project for the period from April 2025 to March 2026 A, B and C Shift for MED , Spillway Division and Sub-Division Offices.",Providing Security Guards to Balimela Dam Project..,Please refer Tender documents. ,NA ,"40,07,043",Miscellaneous Services,NA ,Tender,90.0,365.0,Services,764052.0,NA ,NA ,NA ,CHITRAKONDA,No ,No,"40,100",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,11-Mar-2025 10:00 AM,21-Mar-2025 10:30 AM,11-Mar-2025 10:00 AM,20-Mar-2025 05:00 PM,NA ,NA ,11-Mar-2025 10:00 AM,20-Mar-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Regd. Certificate, Active GST, PAN, EPF Regd. Certificate, Affidavit, Tender Cost and EMD.",AOC,1,2862692,ACTIVE SECURITY AND INTELLIGENCE SEVICES,20-Mar-2025 12:02 PM,Rejected-Finance,Third Lowest,17-Dec-2025 07:07 AM,17-Dec-2025,"INR 4,007,000",365.0,Ramakanta Patra,17-Dec-2025 07:12 AM,SECWO.pdf (769.00 KB),Agreement drawn vide Agt. No. 44P1/24-25(BDP),Er Ramakanta Patra,Internal,Er.A.K.Hembram and Sri Vijayasingh Meena,Ramakanta Patra,16-Dec-2025 08:22 AM,techsummary_532732.pdf (241.80 KB),"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Earth Dam Divn. Chitrakonda",2025_CCEBA_111500_1,SE-EDD-CKD-03/2024-25,"Providing Security arrangement for Balimela Dam Project for the period from April 2025 to March 2026 A, B and C Shift for MED , Spillway Division and Sub-Division Offices.",Er Ramakanta Patra,Internal,Er.A.K.Hembram and Sri Vijayasingh Meena,Ramakanta Patra,17-Dec-2025 07:07 AM,finsummary_532732.pdf (769.04 KB),Finance,Tender has been opened.,Ramakanta Patra,16-Dec-2025 07:59 AM,finance_532732.pdf,BOQ Comparative Chart,1.0,2861787.0,SISF SERVICE PRIVATE LIMITED,INR,"3,606,739",AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2861787,SISF SERVICE PRIVATE LIMITED,18-Mar-2025 06:30 PM,Accepted-AOC,"Agt, drawn vide No. 44P1/24-25",17-Dec-2025 07:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2853389,UNIX SERVICES PRIVATE LIMITED,19-Mar-2025 05:36 PM,Rejected-Finance,Second lowewt,17-Dec-2025 07:07 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
