Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of Pindi and Vending Shop at Daily Market in W.No.10.,Pindi and Vending Shop,Please refer Tender documents ,NA ,"19,80,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Contractor License, T.P., E.M.D. copy, PAN, GST, Affidavit and other relevant documents as per DTCN",1.0,ICICI BANK,1.0,Online submission of Bid Closing date and Opening date has been rescheduled,Date,,04-Jan-2025 12:00 PM,21-Jan-2025 11:00 AM,04-Jan-2025 12:00 PM,20-Jan-2025 05:00 PM,NA ,NA ,04-Jan-2025 12:00 PM,20-Jan-2025 05:00 PM,17-Mar-2025 06:00 PM,Municipal Bodies||Brajrajnagar Municipality,BRJNRM-05/2024-25,2025_ORULB_108954_33,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,"19,800",Yes,fixed,,Nil,Nil,AOC,Finance,ok,Chandramani Swain,19-Mar-2025 12:39 PM,finance_523234.pdf,BOQ Comparative Chart,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality",Internal,"Accountant, Auditor, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,17-Mar-2025 04:31 PM,17-Mar-2025 06:00 PM,techsummary_523234.pdf (153.97 KB),Technical,ok,Chandramani Swain,10-Mar-2025 12:35 PM,technical_523234.pdf,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Junior Engineer, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,16-Dec-2025 04:37 PM,finsummary_523234.pdf (2765.43 KB),16-Dec-2025,"INR 1,980,000",90.0,Chandramani Swain,16-Dec-2025 04:44 PM,33.pdf (274.00 KB),1,2764138,JAI MAA RAM CHANDI TRADERS,19-Jan-2025 08:32 AM,Rejected-AOC,Rejected,16-Dec-2025 04:44 PM,Municipal Bodies||Brajrajnagar Municipality,2025_ORULB_108954_33,BRJNRM-05/2024-25,Construction of Pindi and Vending Shop at Daily Market in W.No.10.,1.0,2763788.0,SOURAV TANTY,INR,"1,634,507.39",AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2745865,RAKESH BARLA,13-Jan-2025 09:15 AM,Rejected-AOC,Rejected,16-Dec-2025 04:44 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2763788,SOURAV TANTY,18-Jan-2025 10:01 PM,Accepted-AOC,Accepted,16-Dec-2025 04:44 PM,,,,,,,,,,AOC
