Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Nimar Charan Panda,Internal,,Nilakantha Kisan,23-Dec-2025 04:56 PM,techsummary_563342.pdf (257.44 KB),23-Dec-2025,"INR 578,030",90.0,Nilakantha Kisan,23-Dec-2025 05:01 PM,5.pdf (1919.00 KB),1,3247568,Debendra Sahu,23-Nov-2025 01:44 PM,Rejected-AOC,Not win the lottery,23-Dec-2025 05:02 PM,Finance,ok,Nilakantha Kisan,29-Nov-2025 01:20 PM,finance_563342.pdf,BOQ Comparative Chart,1.0,3250475.0,SATYAJIT JENA,INR,"684,775",Municipal Bodies||Belpahar Municipal Council,2025_ORULB_121067_5,EO/BPHM/04/25-26,Construction of CC drain with cover slab from Hanuman Mandir to Transformer in W.No.13,Nimar Charan Panda,Internal,,Nilakantha Kisan,23-Dec-2025 04:58 PM,finsummary_563342.pdf (257.44 KB),AOC,Construction of CC drain with cover slab from Hanuman Mandir to Transformer in W.No.13,Construction of CC drain with cover slab from Hanuman Mandir to Transformer in W.No.13,Please refer Tender documents. ,NA ,"8,05,000",Civil Works - Others,NA ,Tender,90.0,90.0,Belpahar Municipality,768218.0,NA ,NA ,NA ,Belpahar Municipality Office,No ,No,1.0,ICICI BANK,"Executive Officer,Belpahar Municipality",At/Po-Belpahar Dist-Jharsuguda Odisha-768218,Municipal Bodies||Belpahar Municipal Council,EO/BPHM/04/25-26,2025_ORULB_121067_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,13-Nov-2025 10:00 AM,25-Nov-2025 11:00 AM,13-Nov-2025 10:00 AM,24-Nov-2025 05:00 PM,NA ,NA ,13-Nov-2025 10:00 AM,24-Nov-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of required documents as per DTCN,"8,050",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,2,3247624,J. Rajendra Dora,23-Nov-2025 02:52 PM,Rejected-AOC,Not win the lottery,23-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copies of online deposit receipt of EMD and cost of bid documents,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3250475,SATYAJIT JENA,24-Nov-2025 01:08 PM,Accepted-AOC,Tender finalised through transparent lottery system drawn among L1 bidders and winner of lottery,23-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3250328,SUBHRAJEET JENA,24-Nov-2025 12:44 PM,Rejected-AOC,Not win the lottery,23-Dec-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
