Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Dec-2025,"INR 803,000.68",30.0,Ajit Narayanprasad Giri,29-Dec-2025 08:41 AM,49work.pdf (694.00 KB),Brahmananda Sahoo is the lowest bidder so his rate is accepted,1.0,2953250.0,BRAHMANANDA SAHOO,INR,"803,000.68",Municipal Bodies||Kendrapara Municipality,2025_ORULB_113809_18,01/KM 2025-26,Construction of RCC drain from Union Bank ATM of Forzen Chhak to Durga Nursingh Home via Saraswati Sishu Mandir in ward No-09,1,2953250,BRAHMANANDA SAHOO,05-Jun-2025 07:50 PM,Accepted-AOC,Brahamanda Sahoo rate is lowest so his rate is accepted,29-Dec-2025 08:41 AM,Finance,All the bidders are accepted,Suryakanta Nayak,09-Aug-2025 10:44 PM,,BOQ Comparative Chart,Chairperson,Internal,"JE,ME,EO,CP",Ajit Narayanprasad Giri,29-Dec-2025 08:34 AM,finsummary_541064.pdf (491.17 KB),Chairperson,Internal,JE ME EO CP,Ajit Narayanprasad Giri,24-Dec-2025 05:20 PM,techsummary_541064.pdf (491.17 KB),AOC,Municipal Bodies||Kendrapara Municipality,01/KM 2025-26,2025_ORULB_113809_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of RCC drain from Union Bank ATM of Forzen Chhak to Durga Nursingh Home via Saraswati Sishu Mandir in ward No-09,Construction of RCC drain from Union Bank ATM of Forzen Chhak to Durga Nursingh Home via Saraswati Sishu Mandir in ward No-09,Please refer Tender documents. ,NA ,"9,44,595",Civil Works - Others,NA ,Tender,120.0,60.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENT AS PER DTCN,executive officer,kendrapara municipality,"4,000",0.0,Nil,Nil,No,28-May-2025 11:00 AM,11-Jun-2025 11:00 AM,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,28-May-2025 11:00 AM ,10-Jun-2025 05:00 PM ,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,1.0,ICICI BANK,"9,446",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,2959593,Gouranga Charan Behera,10-Jun-2025 03:01 PM,Rejected-Finance,Lowest two,29-Dec-2025 08:34 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,3,2958881,SARADA PRASAD SETHI,10-Jun-2025 04:36 PM,Rejected-Finance,Lowest three,29-Dec-2025 08:34 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2959856,SILU KUMAR SETHI,10-Jun-2025 03:48 PM,Rejected-Finance,Lowest four,29-Dec-2025 08:34 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
