Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"Executive Officer, Balangir Municipality","Office of the Municipal Council, Balangir",Municipal Bodies||Balangir Municipality,BLGRMPTY/02(01-12)/2025-26,2025_ORULB_114259_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Improvement of Gandhi Stadium Field and Providing gun Sprinkler for watering,W.No.21",Improvement work,Please refer Tender Documents ,NA ,"18,60,000",Civil Works - Others,NA ,Tender,120.0,90.0,Balangir Municipality,767001.0,NA ,NA ,NA ,"Office of the Municipal Council, Balangir",No ,No,"18,600",Yes,percentage,1.0%,Nil,Nil,09-Jun-2025 12:00 PM,24-Jun-2025 11:00 AM,09-Jun-2025 12:00 PM,23-Jun-2025 05:00 PM,NA ,NA ,09-Jun-2025 12:00 PM,23-Jun-2025 05:00 PM,1.0,ICICI BANK,AOC,Municipal Bodies||Balangir Municipality,2025_ORULB_114259_9,BLGRMPTY/02(01-12)/2025-26,"Improvement of Gandhi Stadium Field and Providing gun Sprinkler for watering,W.No.21","SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,13-Nov-2025 01:51 PM,finsummary_542682.pdf (198.35 KB),Finance,3 Nos. of bidders have participated.,Rojalisa Rout,25-Jun-2025 02:34 PM,,BOQ Comparative Chart,1.0,2978129.0,RAJESH KUMAR CHOUDHURY,INR,"1,335,286.61",04-Dec-2025,"INR 1,335,286.61",90.0,Sanjay Kumar Mohanty,04-Dec-2025 01:37 PM,WO020252609.pdf (1160.00 KB),After approval of the tender Committee contractor Smt. Rajesh KUmar Choudhury is awarded the work. vide W/O No.3670 Dt.04.08.2025.,1,2978129,RAJESH KUMAR CHOUDHURY,23-Jun-2025 01:07 PM,Accepted-AOC,L1,04-Dec-2025 01:37 PM,"SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,04-Nov-2025 06:18 PM,techsummary_542682.pdf (444.35 KB),AOC
,,,,,,,.pdf,"Online proof of tender paper cost, EMD,GSTIN,PAN,RC,Affidavit and any others documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2978011,RAM KUMAR JATI,23-Jun-2025 11:38 AM,Rejected-Finance,other then L1 Bidder,13-Nov-2025 01:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2978419,Tapan Kumar Panigrahi,23-Jun-2025 04:15 PM,Rejected-Finance,other then L1 Bidder,13-Nov-2025 01:51 PM,,,,,,,AOC
