S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage
1.0,2848558.0,AJAY KUMAR GIRI,INR,"2,031,459",Finance,Bid Opening,Shirish Chandra Munda,11-Apr-2025 12:43 PM,finance_531423.pdf,BOQ Comparative Chart,sirishchmunda,Internal,sureshchdeypremanandapandaankitanayakjalandhardassarojkumajhi,Shirish Chandra Munda,17-Nov-2025 01:53 PM,finsummary_531423.pdf (128.68 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,2025_OLIC_111080_29,01/2024-25dt17.02.2025,NUAPADA,sirishchmunda,Internal,sureshchdeypreamanandapandaankitanayakjalandhardassarojkumajhi,Shirish Chandra Munda,11-Apr-2025 06:12 PM,techsummary_531423.pdf (2190.80 KB),1,2848558,AJAY KUMAR GIRI,11-Mar-2025 03:00 PM,Accepted-AOC,Bidder awarded work after winning of lottery in presence of all Bidders and Tender committee. W.O. Issued.,15-Dec-2025 01:57 PM,17-Nov-2025,"INR 2,031,459",120.0,Shirish Chandra Munda,15-Dec-2025 01:57 PM,Nuapadapdf.PDF (965.00 KB),Bidder awarded work after winning of lottery in presence of all Bidders and Tender committee. W.O. Issued.,AOC,NUAPADA,"TUBE WELL, DRILLING, INSTALLATION AND EXECUTION OF CIVIL WORK FOR ENERGISATION AT NUAPADA",AS PER MENTION IN DTCN  ,NA ,"23,89,671",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,120.0,"O/O E.E. L.I. DIVISION, BALASORE",756056.0,NA ,NA ,NA ,"O/O E.E. L.I. DIVISION, BALASORE",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"23,897",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,01/2024-25dt17.02.2025,2025_OLIC_111080_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,25-Feb-2025 11:00 AM,12-Mar-2025 11:00 AM,25-Feb-2025 11:00 AM,11-Mar-2025 05:00 PM,25-Feb-2025 11:00 AM ,07-Mar-2025 05:00 PM ,25-Feb-2025 11:00 AM,11-Mar-2025 05:00 PM,EXECUTIVE ENGINEER,"O/O E.E. L.I. DIVISION, BALASORE",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2848981,AMALENDU NAYAK,11-Mar-2025 10:35 AM,Rejected-AOC,Reject,15-Dec-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2848859,KAMALAKANTA DAS,11-Mar-2025 01:24 PM,Rejected-AOC,Reject,15-Dec-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2850801,M/S.BAISAKHI CONSTRUCTION PVT.LTD,11-Mar-2025 03:56 PM,Rejected-Finance,Reject,17-Nov-2025 01:53 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2849989,M/s Maa Subarnmukhi Engineering,11-Mar-2025 12:34 PM,Rejected-AOC,Reject,15-Dec-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2848652,NABIN KUMAR PAL,10-Mar-2025 10:01 PM,Rejected-AOC,Reject,15-Dec-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2847463,RANJITA SA,11-Mar-2025 11:35 AM,Rejected-AOC,Reject,15-Dec-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
