Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"S.E, M.I. Division, Deogarh","O/o S.E, M.I. Division, DeogarhO/o S.E, M.I. Division, Deogarh","6,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"AFFIDAVIT, REGISTRATION CERTIFICATE, PAN CARD, GSTIN AS PER DTCN",1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Improvement to Bhalupal Chech Dam in Reamal Block of Deogarh District under Imp to CD Scheme,Improvement to Bhalupal Chech Dam in Reamal Block of Deogarh District under Imp to CD Scheme,C AND D CLASS CONT ,NA ,"6,49,752",Civil Works - Others,Imp to CD ,Tender,90.0,60.0,Deogarh,768119.0,NA ,NA ,NA ,"O/o S.E, M.I. Division, Deogarh",No ,No,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||EE M.I. Division Keonjhar","SE,MID,DGR /04 / 2025-26",2025_CEMIB_120761_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,07-Nov-2025 10:00 AM,18-Nov-2025 11:00 AM,07-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,07-Nov-2025 10:00 AM ,17-Nov-2025 05:00 PM ,07-Nov-2025 10:00 AM,17-Nov-2025 05:00 PM,AOC,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||EE M.I. Division Keonjhar",2025_CEMIB_120761_4,"SE,MID,DGR /04 / 2025-26",Improvement to Bhalupal Chech Dam in Reamal Block of Deogarh District under Imp to CD Scheme,SE,Internal,,Rashmi Rekha Chattar,22-Dec-2025 06:17 PM,finsummary_561660.pdf (248.83 KB),Finance,All are qualified,Dharitri Patel,03-Dec-2025 05:15 PM,finance_561660.pdf,BOQ Comparative Chart,1.0,3230290.0,KABITA PRADHAN,INR,"552,355",22-Dec-2025,"INR 552,355",60.0,Rashmi Rekha Chattar,22-Dec-2025 07:04 PM,bhalupal.pdf (633.00 KB),1,3231006,ANIL KUMAR SAHU,17-Nov-2025 11:31 AM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,SE,Internal,,Rashmi Rekha Chattar,22-Dec-2025 06:00 PM,techsummary_561660.pdf (248.83 KB),AOC
,,,,,,,,,,.xls,BILL OF QNTY,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3230290,KABITA PRADHAN,16-Nov-2025 09:40 PM,Accepted-AOC,qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3214496,KHAGESWAR SAHU,11-Nov-2025 05:54 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3231984,LALATENDU SAHOO,17-Nov-2025 03:50 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3213960,Lokanath sahu,11-Nov-2025 04:21 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3228468,MAYADHAR MOHANTY,15-Nov-2025 10:16 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3225469,PRAMOD KUMAR PRADHAN,14-Nov-2025 04:52 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3228980,SABITRI SAHOO,16-Nov-2025 06:34 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3232733,SANJAY KUMAR SAHOO,17-Nov-2025 04:09 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3232487,SUPRIYA PANDA,17-Nov-2025 03:31 PM,Rejected-AOC,Not qualified in lottery system,22-Dec-2025 07:04 PM,,,,,,,AOC
