Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
EE,Internal,"EE, DAO AND ESTIMATOR",Sasmita Munduri,17-Dec-2025 07:19 PM,techsummary_561104.pdf (2828.80 KB),1,3188645,ASHOK KUMAR ROUT,06-Nov-2025 06:06 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,17-Dec-2025,"INR 575,627",60.0,Sasmita Munduri,17-Dec-2025 07:26 PM,6408.pdf (644.00 KB),39P1 OF 2025-26,1.0,3205129.0,ELISA NAYAK,INR,"575,627",Finance,tECHNICAL EVALUATION COMMITEE,Sasmita Munduri,17-Dec-2025 07:16 PM,finance_561104.pdf,BOQ Comparative Chart,EE,Internal,"EE, DAO AND ESTIMATOR",Sasmita Munduri,17-Dec-2025 07:22 PM,finsummary_561104.pdf (644.21 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_120610_1,TENDERONLINEDNAYAGARH42526,"Repair to HL bridge over river Kusumi on Itamati to Balikudia road such as Repair of railing and post, BT repair in app road with PMC and SC for the year 2025-26",AOC,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,01-Nov-2025 06:00 PM,12-Nov-2025 11:00 AM,01-Nov-2025 06:00 PM,11-Nov-2025 05:30 PM,01-Nov-2025 06:00 PM ,11-Nov-2025 05:30 PM ,01-Nov-2025 06:00 PM,11-Nov-2025 05:30 PM,"6,771",Yes,percentage,1.0%,Nil,Nil,"Repair to HL bridge over river Kusumi on Itamati to Balikudia road such as Repair of railing and post, BT repair in app road with PMC and SC for the year 2025-26","Repair to HL bridge over river Kusumi on Itamati to Balikudia road such as Repair of railing and post, BT repair in app road with PMC and SC for the year 2025-26",NA ,NA ,"6,77,129",Civil Works - Bridges,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH42526,2025_CERWI_120610_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,3199868,BASANTI SWAIN,08-Nov-2025 10:55 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,AOC
,,,,,,3,3187106,BHAGIRATHI PRADHAN,07-Nov-2025 04:40 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3174365,Bidyadhar Barad,02-Nov-2025 02:18 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3212385,BIKRAM PRADHAN,11-Nov-2025 12:53 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3206500,BIPIN KUMAR NAYAK,10-Nov-2025 10:12 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3208339,CHANDAN BEHERA,10-Nov-2025 04:08 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3213008,CJL CONSTRUCTIONS PRIVATE LIMITED,11-Nov-2025 02:08 PM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3210565,DEBASIS PAIKERA,11-Nov-2025 12:14 AM,Rejected-AOC,Accepted,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3205129,ELISA NAYAK,10-Nov-2025 06:49 PM,Accepted-AOC,AOC,17-Dec-2025 07:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
