S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3097631.0,M/S BARUNESWAR TRADERS,INR,"72,243.72",Municipal Bodies||Vyasanagar Municipality,2025_ORULB_117995_60,2/VNM/2025-26,Construction of culvert near Shanti hotel in ward no-20,1,3099148,DIPENDRA KUMAR JENA,24-Sep-2025 05:56 PM,Rejected-Finance,due to l2,30-Dec-2025 04:01 PM,30-Dec-2025,"INR 72,243.72",30.0,Manas Ranjan Sahoo,30-Dec-2025 04:04 PM,workorderA.pdf (287.00 KB),due to l1,Finance,ok,Manas Ranjan Sahoo,22-Dec-2025 05:02 PM,finance_552423.pdf,BOQ Comparative Chart,Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,30-Dec-2025 04:01 PM,finsummary_552423.pdf (407.65 KB),Eo,Internal,"me,je,accountant",Manas Ranjan Sahoo,30-Dec-2025 03:55 PM,techsummary_552423.pdf (407.65 KB),AOC,850.0,Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,EXECUTIVE OFFICER,vyasanagar Municipality,Municipal Bodies||Vyasanagar Municipality,2/VNM/2025-26,2025_ORULB_117995_60,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of culvert near Shanti hotel in ward no-20,Construction of culvert near Shanti hotel in ward no-20,Please refer Tender documents. ,NA ,"84,981",Civil Works - Others,NA ,Tender,30.0,30.0,VYASANAGAR MUNICIPALITY,755019.0,NA ,NA ,NA ,EXECUTIVE OFFICER CHAMMBER VYASANAGAR MUNICIPALITY,No ,No,15-Sep-2025 10:00 AM,03-Oct-2025 11:00 AM,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,1.0,ICICI BANK,400.0,0.0,Nil,Nil,No,AOC
,,,,,,,,,2,3097631,M/S BARUNESWAR TRADERS,23-Sep-2025 08:40 PM,Accepted-AOC,due to l1,30-Dec-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,3,3099400,M/S NARAYAN OJHA,24-Sep-2025 08:45 PM,Rejected-Finance,due to l3,30-Dec-2025 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
