EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,51,116",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Lanjigarh Block,1,ICICI BANK,16-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,16-Jul-2025 10:00 AM ,18-Jul-2025 05:00 PM ,16-Jul-2025 10:00 AM,30-Jul-2025 05:00 PM,14-Aug-2025 11:00 AM,"5,900",0.0,Nil,Nil,No,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Lanjigarh Block,FOR APPOINTMENT OF LEVEL-II CONTRACTOR FOR TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECEIVING CENTRE (RRC) OF Lanjigarh Block,Please Refers to Tender Document ,NA ,"50,22,306",Handling and Transportation,NA ,Rate Contract,180.0,600.0,"Kalahandi, Lanjigarh Block",766027.0,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi ","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001 ",18-Jul-2025 11:00 AM ,"Office of the CCSO-cum-DM, OSCSC Ltd., Kalahandi",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,1990/14.07.2025,2025_OSCSC_115575_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"CCSO-cum-DM, OSCSC Ltd., Kalahandi","Office of the Chief CSO-cum-District Manager, OSCSC Ltd., Kalahandi, Bhawanipatna, 766001",1.0,Modification in Cluse No. in Tender Documents.,Other,,AOC,"Collector, Kalahandi",Internal,"ADDL DIST MAGISTRATE GENEREAL KALAHANDI, CCSO KALAHANDI, RTO KALAHANDI, DLO KALAHANDI, DSWO KALAHANDI",Sujata Mishra,14-Dec-2025 05:34 PM,finsummary_546051.pdf (547.60 KB),Technical,Admitted,Sujata Mishra,13-Aug-2025 11:51 AM,technical_546051.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kalahandi,2025_OSCSC_115575_1,1990/14.07.2025,Appointment of level-II contractor for transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) of Lanjigarh Block,1.0,3011240.0,SANTOSH NAIK,INR,59.6,1,3011240,SANTOSH NAIK,30-Jul-2025 04:27 PM,Accepted-AOC,L1,22-Dec-2025 04:24 PM,22-Dec-2025,"INR 502,231",600.0,Sujata Mishra,22-Dec-2025 04:24 PM,L2_PROCEEDING.pdf (594.00 KB),Finance,Admitted,Sujata Mishra,14-Dec-2025 05:15 PM,,BOQ Comparative Chart,"Collector, Kalahandi",Internal,"DSWO, Kalahandi, DLO, Kalahandi, RTO, Kalahandi, CCSO-cum-DM, Kalahandi, ADM(General), Kalahandi",Sujata Mishra,13-Aug-2025 12:16 PM,14-Aug-2025 11:00 AM,techsummary_546051.pdf (1090.45 KB),AOC
,,,,,,2,Finance,.xls,Appointment of level-II contractor for transportation of CMR from RRC to FPS of Lanjigarh Block BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3011270,TANKADHAR NAIK,30-Jul-2025 04:39 PM,Rejected-AOC,L2,22-Dec-2025 04:24 PM,,,,,,,,,,,,,,,,,,,,AOC
