Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/02/2025-26,2025_ORULB_114269_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"16,950",Yes,fixed,,Nil,Nil,07-Jun-2025 11:00 AM,17-Jun-2025 09:00 AM,07-Jun-2025 11:00 AM,16-Jun-2025 05:00 PM,NA ,NA ,07-Jun-2025 11:00 AM,16-Jun-2025 05:00 PM,Executive Officer,Dhenkanal Municipality,"R/M to Road and Drain from Vegitable Market to Muslim Sahi, DhobaSahi to Gandhi Mandir Road in ward no. 13",AS PER DTCN,Please refer Tender documents. ,NA ,"16,95,000",Civil Works - Others,NA ,Tender,120.0,45.0,DHENKANAL MUNICIPALITY AREA,759001.0,NA ,NA ,NA ,DHENKANAL MUNICIPALITY,No ,No,1.0,ICICI BANK,AOC,CHAIRPERSON,Internal,"JE,AE,AEE,ME,EO",ASHWINI KUMAR DAS,22-Dec-2025 12:31 PM,techsummary_542441.pdf (341.94 KB),CHAIRPERSON,Internal,"JE,ME,AEE,EO",ASHWINI KUMAR DAS,22-Dec-2025 12:37 PM,finsummary_542441.pdf (341.94 KB),Finance,L1 Bidder will finalised after scrutiny of all documents,ASHWINI KUMAR DAS,22-Dec-2025 12:27 PM,,BOQ Comparative Chart,1,2966636,Balabhadra Nayak,14-Jun-2025 01:59 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,1.0,2968592.0,Santosh Kumar Pani,INR,"1,440,942",Municipal Bodies||Dhenkanal Municipality,2025_ORULB_114269_19,DKL MPLTY/02/2025-26,"R/M to Road and Drain from Vegitable Market to Muslim Sahi, DhobaSahi to Gandhi Mandir Road in ward no. 13",22-Dec-2025,"INR 1,695,000",45.0,ASHWINI KUMAR DAS,22-Dec-2025 12:52 PM,AOCJUNE2519.pdf (244.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2966564,CHITTARANJAN SAHOO,14-Jun-2025 04:43 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2969580,SANJAYA KUMAR BEHERA,16-Jun-2025 04:14 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2968592,Santosh Kumar Pani,16-Jun-2025 12:37 PM,Accepted-AOC,SUCESSFUL BIDDER,22-Dec-2025 12:52 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2969461,SAYAD SARFARAZ ALLI,16-Jun-2025 03:55 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2967009,SHREEKANTA PARIDA,14-Jun-2025 09:24 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2967412,Sk Abdul Afzal,15-Jun-2025 12:49 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,2966308,SK Abdul Bari,14-Jun-2025 09:19 PM,Rejected-Finance,UNSUCESSFUL BIDDER,22-Dec-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
