Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
"Executive Engineer, L.I. Division, Gunupur.",Internal,"Assistant Engineer (Estimator) and Divisional Accountant, L.I. Division, Phulabani.",JAGABANDHU PUHAN,16-Sep-2025 08:43 AM,techsummary_544843.pdf (439.67 KB),1.0,3003736.0,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,INR,"2,779,120",Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,2025_OLIC_115026_9,01/2025-26,Revival of Gadapur-I RL and Gadapur-II RL of Daringbadi Block under Kandhamal District,1,3004202,ARMAN ENGINEERING PROJECTS PRIVATE LIMITED,19-Jul-2025 04:31 PM,Rejected-Technical,"Proper documents not submitted. Hence, the bid Rejected.",16-Sep-2025 08:43 AM,22-Dec-2025,"INR 2,779,120",90.0,JAGABANDHU PUHAN,22-Dec-2025 09:09 PM,09.pdf (446.00 KB),Work Order No. 1180 Dt.20.08.2025,Finance,"Tender bid successfully opened. Hence, the bid accepted.",JAGABANDHU PUHAN,21-Jul-2025 09:23 PM,finance_544843.pdf,BOQ Comparative Chart,Jagabandhu Puhan EE,Internal,"J Puhan EE LI PLB, S Sahu AEE Estr LI PLB, S Panda AEE LI PLB, L Sur DA LI PLB",JAGABANDHU PUHAN,22-Dec-2025 09:06 PM,finsummary_544843.pdf (28.47 KB),AOC,09-Jul-2025 10:00 AM,21-Jul-2025 11:00 AM,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,09-Jul-2025 10:00 AM ,17-Jul-2025 05:30 PM ,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,Revival of Gadapur-I RL and Gadapur-II RL of Daringbadi Block under Kandhamal District,Revival of Gadapur-I RL and Gadapur-II RL of Daringbadi Block under Kandhamal District,Please refer Tender documents. ,NA ,"23,57,544",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,"Executive Engineer, L.I. Division, Phulbani",762001.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Phulbani",No ,No,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,01/2025-26,2025_OLIC_115026_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer, L.I. Division, Phulbani","Executive Engineer, L.I. Division, Phulbani","23,575",Yes,percentage,1.0%,Nil,Nil,"7,080",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,3003509,BISHAL AGRAWALLA,19-Jul-2025 01:46 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",16-Sep-2025 08:43 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,3,3003736,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,19-Jul-2025 10:00 AM,Accepted-AOC,Work Order Issued,22-Dec-2025 09:09 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,4,3002782,"M/s. Global Electro Engineering ,Prop. Biranchi Narayan Dash",18-Jul-2025 11:39 PM,Rejected-Technical,"Experience certificate not submitted. Hence, the bid Rejected.",16-Sep-2025 08:43 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3003932,"M/s Ramchandi Construction, Nayagargh",19-Jul-2025 12:37 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",16-Sep-2025 08:43 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
