S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,09-Oct-2025 12:00 PM,16-Oct-2025 11:00 AM,09-Oct-2025 12:00 PM,15-Oct-2025 05:00 PM,09-Oct-2025 12:00 PM ,15-Oct-2025 05:00 PM ,09-Oct-2025 12:00 PM,15-Oct-2025 05:00 PM,"38,540",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,03GJP202526,2025_CERWI_119081_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Divisional Officer,"RURAL WORKS DIVISION, GAJAPATI",1.0,Fee/PreQual/Technical/Finance,.pdf,"CDMS, GSTIN, PAN, AFFIDAVIT AND ANY OTHER DOCUMENTS AS PER DTCN.","6,000",0.0,Nil,Nil,No,Construction of Day care sub centre Building cum Health and Wellness centre at Koinpur under Rayagada Block sanctioned in 15th FC Grant.,Construction of Day care sub centre Building cum Health and Wellness centre at Koinpur under Rayagada Block sanctioned in 15th FC Grant.,NA ,NA ,"38,53,809",Civil Works - Buildings,NA ,Tender,90.0,180.0,Gajapati,761200.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, GAJAPATI",No ,No,AOC,1,3128974,G MADHAVA RAO,15-Oct-2025 12:39 PM,Rejected-AOC,Work Awarded to P.Mutti Raju,31-Dec-2025 04:47 PM,31-Dec-2025,"INR 3,853,809",180.0,Govinda Bihari Marndi,31-Dec-2025 04:47 PM,Koinpur.pdf (989.00 KB),EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,31-Dec-2025 04:34 PM,techsummary_554973.pdf (402.46 KB),CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,2025_CERWI_119081_1,03GJP202526,Construction of Day care sub centre Building cum Health and Wellness centre at Koinpur under Rayagada Block sanctioned in 15th FC Grant.,EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,31-Dec-2025 04:40 PM,finsummary_554973.pdf (402.46 KB),Finance,Admitted,Puspanjali Nayak,31-Dec-2025 04:16 PM,finance_554973.pdf,BOQ Comparative Chart,1.0,3129046.0,P MUTTI RAJU,INR,"3,276,123",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3127120,JITENDRA KUMAR PATI,15-Oct-2025 12:43 AM,Rejected-AOC,Work Awarded to P.Mutti Raju,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3129046,P MUTTI RAJU,15-Oct-2025 12:26 PM,Accepted-AOC,Work Awarded to P.Mutti Raju,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3129310,SANTOSH KUMAR PADHAN,15-Oct-2025 01:52 PM,Rejected-AOC,Work Awarded to P.Mutti Raju,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3129215,SIVALA CHANDINI,15-Oct-2025 01:42 PM,Rejected-AOC,Work Awarded to P.Mutti Raju,31-Dec-2025 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
