S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3212205.0,BIKRAM PRADHAN,INR,"503,372",Finance,Technical Evaluation Committee,Sasmita Munduri,02-Dec-2025 01:33 PM,finance_560556.pdf,BOQ Comparative Chart,EE,Internal,"EE, DAO AND ESTIMATOR",Sasmita Munduri,20-Dec-2025 06:46 PM,finsummary_560556.pdf (2828.80 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,2025_CERWI_120466_1,TENDERONLINEDNAYAGARH42526,S/R to RD road to Kalapangi such as BT repair with CC drain for the year 2025-26,EE,Internal,"EE, DAO AND ESTIMATOR",Sasmita Munduri,20-Dec-2025 06:44 PM,techsummary_560556.pdf (2828.80 KB),1,3187825,ASHOK KUMAR ROUT,06-Nov-2025 05:49 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,20-Dec-2025,"INR 503,372",60.0,Sasmita Munduri,20-Dec-2025 06:49 PM,6487.pdf (502.00 KB),44P1 OF 2025-26,AOC,S/R to RD road to Kalapangi such as BT repair with CC drain for the year 2025-26,S/R to RD road to Kalapangi such as BT repair with CC drain for the year 2025-26,NA ,NA ,"5,92,133",Civil Works - Roads,NA ,Tender,90.0,60.0,Nayagarh,752070.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAYAGARH",No ,No,Executive Engineer,"RURAL WORKS DIVISION, NAYAGARH",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN.pdfBOQ.xlsvalidPANGSTContractorlicenceetcasDTCN,"5,921",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-NAYAGARH,TENDERONLINEDNAYAGARH42526,2025_CERWI_120466_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,31-Oct-2025 06:30 PM,12-Nov-2025 11:00 AM,31-Oct-2025 06:30 PM,11-Nov-2025 05:30 PM,31-Oct-2025 06:30 PM ,11-Nov-2025 05:30 PM ,31-Oct-2025 06:30 PM,11-Nov-2025 05:30 PM,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3186842,BHAGIRATHI PRADHAN,08-Nov-2025 12:55 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3174264,Bidyadhar Barad,02-Nov-2025 01:40 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3212205,BIKRAM PRADHAN,11-Nov-2025 12:39 PM,Accepted-AOC,AOC,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3189055,DAMODAR SAHOO,07-Nov-2025 05:56 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3183582,MANORAMA DALEI,05-Nov-2025 01:46 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3197026,SAILABALA DAS,08-Nov-2025 12:55 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3206290,SUDHANSU DAS,10-Nov-2025 05:36 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3202123,SUSHANTI RAUTARAY,09-Nov-2025 04:04 PM,Rejected-AOC,L1,20-Dec-2025 06:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
