S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3136625.0,Lingaraj Patra,INR,"1,356,182",Finance,Bid opening,Avijit Barik,14-Nov-2025 04:58 PM,finance_555408.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,,Avijit Barik,14-Nov-2025 05:03 PM,finsummary_555408.pdf (412.89 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,2025_CERWI_119310_1,SERWSBD ONLINE 02-2025-26,PS Road to Leding_Road_Pothole repair and SDBC_ 0/500 to 1/500,Superintending Engineer,Internal,,Avijit Barik,14-Nov-2025 05:00 PM,techsummary_555408.pdf (408.55 KB),21-Nov-2025,"INR 1,356,182",60.0,Avijit Barik,10-Dec-2025 05:06 PM,workleding.pdf (786.00 KB),1,3140357,BHASKAR BIDIKA,22-Oct-2025 12:05 PM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,11-Oct-2025 11:00 AM,23-Oct-2025 11:00 AM,11-Oct-2025 11:00 AM,22-Oct-2025 05:00 PM,11-Oct-2025 11:00 AM ,20-Oct-2025 05:00 PM ,11-Oct-2025 11:00 AM,22-Oct-2025 05:00 PM,1.0,ICICI BANK,"16,000",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,PS Road to Leding_Road_Pothole repair and SDBC_ 0/500 to 1/500,PS Road to Leding_Road_Pothole repair and SDBC_ 0/500 to 1/500,NA ,NA ,"15,95,321",Civil Works - Roads,NA ,Tender,90.0,60.0,Sunabeda,763001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SUNABEDA",No ,No,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,SERWSBD ONLINE 02-2025-26,2025_CERWI_119310_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,"RURAL WORKS DIVISION, SUNABEDA",1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid cost, EMD, Registration certificate, GST, PAN, Non relation certificate, others as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3136625,Lingaraj Patra,19-Oct-2025 07:58 PM,Accepted-AOC,Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3129003,M/S BANABASI ROUT,15-Oct-2025 12:14 PM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3141645,NIHARIKA NAYAK,22-Oct-2025 09:42 AM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3136153,PRABHAT KUMAR SWAIN,19-Oct-2025 04:19 PM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3141429,RAMACHANDRA BAGH,21-Oct-2025 11:34 PM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3141679,SUJATA RATNALU,22-Oct-2025 10:12 AM,Rejected-AOC,Not Qualified,10-Dec-2025 05:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
