Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
"Executive Engineer, L.I. Division, Gunupur.",Internal,"Assistant Engineer (Estimator) and Divisional Accountant, L.I. Division, Phulabani.",JAGABANDHU PUHAN,16-Sep-2025 08:49 AM,techsummary_544844.pdf (439.67 KB),1,3003510,BISHAL AGRAWALLA,19-Jul-2025 01:49 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",16-Sep-2025 08:49 AM,22-Dec-2025,"INR 2,982,904",90.0,JAGABANDHU PUHAN,22-Dec-2025 09:14 PM,10.pdf (495.00 KB),Work Order No. 1331 Dt.09.09.2025,1.0,3003733.0,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,INR,"2,982,904",Finance,"Tender bid successfully opened. Hence, the bid accepted.",JAGABANDHU PUHAN,21-Jul-2025 09:32 PM,finance_544844.pdf,BOQ Comparative Chart,Jagabandhu Puhan EE,Internal,"J Puhan EE LI PLB, S Sahu AEE Estr LI PLB, S Panda AEE LI PLB, L Sur DA LI PLB",JAGABANDHU PUHAN,22-Dec-2025 09:12 PM,finsummary_544844.pdf (28.47 KB),Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,2025_OLIC_115026_10,01/2025-26,Revival of Tilori RL and Reinforcement of Padenketa RL and Kirikuti RL of Daringbadi Block under Kandhamal District,AOC,"Executive Engineer, L.I. Division, Phulbani","Executive Engineer, L.I. Division, Phulbani","25,304",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,09-Jul-2025 10:00 AM,21-Jul-2025 11:00 AM,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,09-Jul-2025 10:00 AM ,17-Jul-2025 05:30 PM ,09-Jul-2025 10:00 AM,19-Jul-2025 05:30 PM,"7,080",0.0,Nil,Nil,Yes,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,01/2025-26,2025_OLIC_115026_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Revival of Tilori RL and Reinforcement of Padenketa RL and Kirikuti RL of Daringbadi Block under Kandhamal District,Revival of Tilori RL and Reinforcement of Padenketa RL and Kirikuti RL of Daringbadi Block under Kandhamal District,Please refer Tender documents. ,NA ,"25,30,414",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,"Executive Engineer, L.I. Division, Phulbani",762001.0,NA ,NA ,NA ,"Executive Engineer, L.I. Division, Phulbani",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,AOC
,,,,,,2,3003733,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,19-Jul-2025 09:54 AM,Accepted-AOC,Work Order Issued,22-Dec-2025 09:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,AOC
,,,,,,3,3002770,"M/s. Global Electro Engineering ,Prop. Biranchi Narayan Dash",18-Jul-2025 11:42 PM,Rejected-Technical,"Experience certificate not submitted. Hence, the bid Rejected.",16-Sep-2025 08:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,4,3003926,"M/s Ramchandi Construction, Nayagargh",19-Jul-2025 12:47 PM,Rejected-Technical,"Unsuccessful Bidder, Hence, the bid Rejected.",16-Sep-2025 08:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3004213,M/S SAI ELECTRICALS,19-Jul-2025 04:13 PM,Rejected-Technical,Deviation of NIT term and condition and Properly documents not submitted.,16-Sep-2025 08:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
