Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
SE RWD BBSR,O/o the SE RWD BBSR,1,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,TCN No.13 of 25-26,2025_CERWI_119265_56,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,470",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Cost EMD GSTIN PAN Contractor RC Affidavits undertakings and any other document as per DTCN,PWD road to DulariSasan Road,PWD road to DulariSasan Road,Please refer tender documents ,NA ,"8,47,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Khordha,751013.0,NA ,NA ,NA ,O/o the SE RWD BBSR,No ,No,"4,000",0.0,Nil,Nil,No,15-Oct-2025 10:00 AM,22-Oct-2025 11:00 AM,15-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,15-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,AOC,SE RWD BBSR,Internal,Sr DAO AEE and Estimator,Nirmal Chandra Jena,29-Dec-2025 07:02 PM,techsummary_556093.pdf (501.58 KB),SE RWD BBSR,Internal,Sr DAO AEE and Estimator,Nirmal Chandra Jena,29-Dec-2025 07:04 PM,finsummary_556093.pdf (501.58 KB),Finance,2 no of bidders are participated,Shrabani Routray,24-Oct-2025 12:54 PM,,BOQ Comparative Chart,29-Dec-2025,"INR 717,047",60.0,Nirmal Chandra Jena,29-Dec-2025 07:06 PM,dulari.pdf (502.00 KB),AoC,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,2025_CERWI_119265_56,TCN No.13 of 25-26,PWD road to DulariSasan Road,1.0,3137823.0,SALMAN KHAN,INR,"717,047",1,3137823,SALMAN KHAN,20-Oct-2025 01:05 PM,Accepted-AOC,L1 Bidder,29-Dec-2025 07:07 PM,AOC
,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3136685,Sanjaya Kumar Panda,19-Oct-2025 08:40 PM,Rejected-Finance,Not success In lottery,29-Dec-2025 07:04 PM,AOC
