S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,2866585.0,M/s Daya Charan and Company,INR,"75,520,000",Commissioner,Internal,"City Engineer Executive Engineer, AEE, CFO, Dy. Comm. Sanitation,",Susanta Dung Dung,31-Dec-2025 05:50 PM,finsummary_531516.pdf (369.05 KB),Technical,Admitted,Susanta Dung Dung,27-Mar-2025 11:33 AM,technical_531516.pdf,Municipal Bodies||Brahmapur Municipal Corporation,2025_ORULB_111144_1,BeMC(BAM)BM04/2024-25,Remediation of Lagacy Waste Services,Finance,Admitted,JAYANTA KUMAR PARIDA,24-Apr-2025 12:28 PM,finance_531516.pdf,BOQ Comparative Chart,Commissioner,Internal,"Dy. Commissioner, City Engineer, Executive Engineer, Asst. Commissioner, C.F.O, A.E.E, A.E.E Mechanical, Senior Sanitation Expert, Sanitation Expert.",Susanta Dung Dung,24-Apr-2025 12:12 PM,24-Apr-2025 12:20 PM,techsummary_531516.pdf (2870.24 KB),1,2863698,Environmental Techno,24-Mar-2025 05:42 PM,Rejected-Finance,Rejected,31-Dec-2025 05:50 PM,31-Dec-2025,"INR 75,520,000",270.0,Susanta Dung Dung,31-Dec-2025 06:01 PM,Officeorder.pdf (369.00 KB),As per estimated rate,AOC,27-Feb-2025 11:00 AM,27-Mar-2025 11:00 AM,27-Feb-2025 11:00 AM,25-Mar-2025 05:00 PM,27-Feb-2025 11:00 AM ,06-Mar-2025 05:00 PM ,27-Feb-2025 11:00 AM,25-Mar-2025 05:00 PM,24-Apr-2025 12:20 PM,1.0,Fee/PreQual/Technical,.pdf,DOCUMENTS ASKED AS PER DTCN,"10,000",0.0,Nil,Nil,No,"10,00,000",Yes,fixed,,Nil,Nil,"Commissioner,","Berhampur Municipal Corporation, Berhampur",Municipal Bodies||Brahmapur Municipal Corporation,BeMC(BAM)BM04/2024-25,2025_ORULB_111144_1,Yes,National Competitive Bid,Item Wise,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Remediation of Lagacy Waste Services,Remediation of Lagacy Waste Services,Please refer tender documents ,NA ,"8,00,00,000",Handling and Transportation,NA ,Tender,180.0,270.0,"Berhampur Municipal Corporation, Berhampur",760002.0,Berhampur Municipal Corporation ,"Berhampur Municipal Corporation, Berhampur ",13-Mar-2025 11:00 AM ,"Berhampur Municipal Corporation, Berhampur",No ,No,1.0,DateCorrigendum,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2845478,JHANESWARA ENGINEERING PRIVATE LIMITED,25-Mar-2025 02:31 PM,Rejected-Finance,Rejected,31-Dec-2025 05:50 PM,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,2.0,TechnicalCorrigendum.....,Technical Bid,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2864496,Krystal Integrated Services Limited,24-Mar-2025 06:54 PM,Rejected-Technical,The committee unanimously decided to reject the Bid,24-Apr-2025 12:12 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2866585,M/s Daya Charan and Company,25-Mar-2025 04:44 PM,Accepted-AOC,Accepted,31-Dec-2025 06:02 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2862709,M/s ROLLZ INDIA WASTE MANAGEMENT PVT LTD,25-Mar-2025 01:59 PM,Rejected-Technical,The committee unanimously decided to reject the Bid,24-Apr-2025 12:12 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2866982,POOJA CONSULATION CO.,25-Mar-2025 10:46 AM,Rejected-Technical,The committee unanimously decided to reject the Bid,24-Apr-2025 12:12 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
