Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage
Finance,Financial bid opened and under Evaluation.,SAMBIT SHOVAN MALLICK,25-Jun-2025 05:19 PM,,BOQ Comparative Chart,"Secretary, BDA",Internal,,SAMBIT SHOVAN MALLICK,25-Jun-2025 02:43 PM,25-Jun-2025 05:00 PM,techsummary_537966.pdf (124.76 KB),18-Dec-2025,"INR 15,000,000",730.0,Bhabataran Sahu,18-Dec-2025 05:31 PM,LoA.pdf (271.00 KB),1,2922170,Citiyano De Solutions Private Limited,06-Jun-2025 01:13 PM,Rejected-Technical,Rejected,25-Jun-2025 02:43 PM,1.0,2922292.0,"HCP Design, Planning and Management Pvt. Ltd.",INR,"15,000,000","Secretary, BDA",Internal,,MANASI MOHANTY,15-Nov-2025 02:11 PM,finsummary_537966.pdf (126.95 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||Main Office - BDA,2025_BDABU_112927_1,RFP 8172/BDA,"SELECTION OF CONSULTANCY FIRM FOR PLANNING And DESIGNING OF TOWN PLANNING SCHEME (TPS No 5, 6 And 7) UNDER ZONE 1 OF PROPOSED BDA TOWN PLANNING SCHEMES IN BHUBANESWAR DEVELOPMENT PLAN AREA BDPA",Technical,Technical Bid opened and under evaluation.,OMKAR MOHANTY,09-Jun-2025 06:21 PM,,AOC,30-Apr-2025 09:00 AM,09-Jun-2025 06:00 PM,30-Apr-2025 09:00 AM,09-Jun-2025 05:00 PM,30-Apr-2025 09:00 AM ,07-May-2025 04:00 PM ,16-May-2025 09:00 AM,09-Jun-2025 05:00 PM,25-Jun-2025 05:00 PM,"SELECTION OF CONSULTANCY FIRM FOR PLANNING And DESIGNING OF TOWN PLANNING SCHEME (TPS No 5, 6 And 7) UNDER ZONE 1 OF PROPOSED BDA TOWN PLANNING SCHEMES IN BHUBANESWAR DEVELOPMENT PLAN AREA BDPA","SELECTION OF CONSULTANCY FIRM FOR PLANNING And DESIGNING OF TOWN PLANNING SCHEME (TPS No 5, 6 And 7) UNDER ZONE 1 OF PROPOSED BDA TOWN PLANNING SCHEMES IN BHUBANESWAR DEVELOPMENT PLAN AREA BDPA",Please refer Tender documents. ,NA ,,Consultancy Services,NA ,Tender,180.0,730.0,Bhubaneswar,751001.0,Bhubaneswar ,"Conference Hall, First Floor, Bhubaneswar Development Authority (BDA), Akash Shova Building, Bhubaneswar - 751001, Odisha. ",07-May-2025 04:30 PM ,Bhubaneswar,No ,No,Bhubaneswar Development Authority||Bhubaneswar Development Authority||Main Office - BDA,RFP 8172/BDA,2025_BDABU_112927_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,technical bid,1.0,Corrigendum,Date,,"11,800",0.0,Nil,Nil,No,Secretary BDA,"Bhubaneswar Development Authority (BDA), Akash Shova Building, Bhubaneswar - 751001, Odisha.","5,00,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,2,2954219,Facile Maven Private Limited,09-Jun-2025 03:11 PM,Rejected-Finance,Rejected,15-Nov-2025 02:11 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,2.0,Corrigendum1,Technical Bid,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,3,2922292,"HCP Design, Planning and Management Pvt. Ltd.",09-Jun-2025 01:31 PM,Accepted-AOC,Accepted,18-Dec-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,2929579,mars planning & engineering services pvt ltd,09-Jun-2025 01:35 PM,Rejected-Finance,Rejected,15-Nov-2025 02:11 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2927130,WAPCOS LIMITED,09-Jun-2025 11:07 AM,Rejected-Technical,Rejected,25-Jun-2025 02:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
