Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,000",0.0,Nil,Nil,No,"5,000",Yes,fixed,,Nil,Nil,S/R to Agriculture building at Narayanpatna,S/R to Agriculture building at Narayanpatna,NA ,NA ,"4,97,975",Civil Works - Buildings,NA ,Tender,90.0,60.0,Sunabeda,763001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SUNABEDA",No ,No,10-Oct-2025 11:00 AM,20-Oct-2025 03:00 PM,10-Oct-2025 11:00 AM,20-Oct-2025 11:00 AM,10-Oct-2025 11:00 AM ,18-Oct-2025 05:00 PM ,10-Oct-2025 11:00 AM,20-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid cost, EMD, Registration certificate, GST, PAN, Non relation certificate, others as per DTCN",Superintending Engineer,"RURAL WORKS DIVISION, SUNABEDA",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,SERWSBD Online 04 2025 26,2025_CERWI_119175_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,Superintending Engineer,Internal,,Avijit Barik,11-Dec-2025 05:02 PM,finsummary_555195.pdf (402.74 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-SUNABEDA,2025_CERWI_119175_1,SERWSBD Online 04 2025 26,S/R to Agriculture building at Narayanpatna,1.0,3132230.0,RASMITA SAHUKAR,INR,"423,328",Finance,Bid opening,Avijit Barik,11-Dec-2025 04:50 PM,finance_555195.pdf,BOQ Comparative Chart,1,3130965,BINITA MANDINGI,16-Oct-2025 01:26 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,11-Dec-2025,"INR 423,328",60.0,Avijit Barik,11-Dec-2025 05:09 PM,cs.pdf (403.00 KB),Superintending Engineer,Internal,,Avijit Barik,11-Dec-2025 04:58 PM,techsummary_555195.pdf (470.40 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,3134445,CHALA RADHA KUMARI,18-Oct-2025 05:12 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3137332,DEBENDRA PUSIKA,20-Oct-2025 07:00 AM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3130788,HABIKA RABI,16-Oct-2025 12:22 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3133972,JOSADA KHARA,18-Oct-2025 12:24 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3133771,KARTIKA DEBARAPALLI,19-Oct-2025 10:25 AM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3132860,NIHARIKA NAYAK,18-Oct-2025 01:30 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3135334,NIRMALA KANDA,19-Oct-2025 11:46 AM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3136021,PIDIKA DAMANA,19-Oct-2025 05:28 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3135945,RAMACHANDRA BAGH,19-Oct-2025 02:39 PM,Rejected-AOC,Not qualified,11-Dec-2025 05:09 PM,,,,,,,,,,,,,AOC
