Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"5,900",0.0,Nil,Nil,No,1,ICICI BANK,Selection and Appointment of L II Transport Contractor for Gop Block and Konark NAC,Selection and appointment of Level II contractor for transportation of Custom Milled Rice from Rice Receiving Centre to Retail Centre of GOP BLOCK AND KONARK NAC,Please refer Tender documents. ,NA ,"66,47,98,831",Handling and Transportation,NA ,Tender,180.0,NA ,Gop Block and Konark NAC,752110.0,Office Chamber of Chief CSO cum DM OSCSC Ltd Puri  ,Office Chamber of Chief CSO cum DM OSCSC Ltd Puri Near Govt Womens College Baligodown Puri ,29-Jul-2025 11:30 AM ,Collectorate Puri,No ,No,District Manager OSCSC Ltd Puri,Office of the Chief CSO cum DM OSCSC Ltd Baligodown Puri,"3,32,400",No,fixed,,Nil,Nil,1.0,Correction of EMD,Fee,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Puri,2242.0,2025_OSCSC_116021_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,25-Jul-2025 09:00 AM,12-Aug-2025 11:30 AM,25-Jul-2025 09:10 AM,11-Aug-2025 05:00 PM,25-Jul-2025 11:00 AM ,10-Aug-2025 05:00 PM ,25-Jul-2025 11:00 AM,11-Aug-2025 05:00 PM,22-Aug-2025 11:00 AM,AOC,1,3025081,DIJABAR PRADHAN,11-Aug-2025 01:03 PM,Rejected-Finance,Due to Highest rate quoted,04-Dec-2025 04:29 PM,04-Dec-2025,"INR 332,400",484.0,Gautam Sahoo,16-Dec-2025 11:23 AM,LIIAOC.pdf (2327.00 KB),Appointment of L II Transport Contractor for Gop Block and Konark NAC (Lowest one),Finance,"At the time of verification, all required document found correct.",SANJEEB KUMAR SAHU,04-Dec-2025 12:58 PM,finance_547184.pdf,BOQ Comparative Chart,COLLECTOR PURI,Internal,Chief CSO cum DM OSCSC Ltd Puri RTO Puri DSWO Puri Dist Labour Officer Puri ADM Protocol Puri,SANJEEB KUMAR SAHU,20-Aug-2025 11:15 AM,22-Aug-2025 11:00 AM,techsummary_547184.pdf (2705.02 KB),COLLECTOR PURI,Internal,Chief CSO cum DM Puri TRO Puri DLO Puri DSWO Puri ADM Protocol Puri,SANJEEB KUMAR SAHU,04-Dec-2025 04:29 PM,finsummary_547184.pdf (2351.29 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Puri,2025_OSCSC_116021_1,2242.0,Selection and Appointment of L II Transport Contractor for Gop Block and Konark NAC,Technical,Technical bid verified and found correct,SANJEEB KUMAR SAHU,20-Aug-2025 11:11 AM,,1.0,3028824.0,MANMOHAN SAHOO,INR,44.12,AOC
2,Finance,.xls,FINANCIAL BID,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3028824,MANMOHAN SAHOO,11-Aug-2025 12:55 PM,Accepted-AOC,Quoted lowest rate Rs. 44.12 per qtl.,16-Dec-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
