Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CCSO CUM DM,"O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR",24-Jul-2025 01:30 PM,12-Aug-2025 10:00 AM,24-Jul-2025 01:30 PM,08-Aug-2025 05:30 PM,NA ,NA ,24-Jul-2025 01:30 PM,08-Aug-2025 05:30 PM,23-Sep-2025 10:00 AM,"1,85,923",No,fixed,,Nil,Nil,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR DHARKOTE BLOCK BIENIAL 2025-27,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR DHARKOTE BLOCK BIENIAL 2025-27,PLEASE REFER TENDER DOCUMENTS ,NA ,"37,18,467",Handling and Transportation,TRANSPORTATION ,Tender,45.0,725.0,RRC DSC CUM CWC KORNOLI TO FPS OF DHARAKOTE,761020.0,"O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR ","O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR ",25-Jul-2025 10:00 AM ,"JAUGADA CONFERENCE HALL, DRDA, CHATRAPUR, GANJAM",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,4389/2025,2025_OSCSC_115911_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT OF DHARAKOTE BLOCK,1.0,ICICI BANK,"5,900",0.0,Nil,Nil,No,AOC,1,3027992,AKASH CHANDRA DASH,08-Aug-2025 04:40 PM,Rejected-Finance,BSOR,23-Dec-2025 07:01 PM,23-Dec-2025,"INR 185,923",463.0,Pradyumna Kumar Routray,24-Dec-2025 01:22 PM,AOCDHARAKOTEBLOCK.pdf (837.00 KB),Quoted Lowest rate Rs.31.10 per qtl through lottery system,Finance,FINANCIAL BID OPENED,Pradyumna Kumar Routray,23-Dec-2025 06:56 PM,,BOQ Comparative Chart,Shri Keerthi Vasan V,Internal,"CCSO cum DM, Ganjam DLO , Ganjam DSWO, Ganjam RTO, Ganjam ADM, Ganjam",Pradyumna Kumar Routray,18-Sep-2025 07:44 PM,23-Sep-2025 10:00 AM,techsummary_546958.pdf (1366.31 KB),COLLECTORGANJAM,Internal,CCSO GANJAM ADM GANJAM DSWO GANJAM DLO GANJAM RTO GANJAM,Pradyumna Kumar Routray,23-Dec-2025 07:01 PM,finsummary_546958.pdf (1356.79 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2025_OSCSC_115911_1,4389/2025,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR DHARKOTE BLOCK BIENIAL 2025-27,Technical,Technical Bid open in presence of DLTC commitee member for appointment of Level-II Transport Contractor.,Pradyumna Kumar Routray,18-Sep-2025 06:48 PM,technical_546958.pdf,1.0,3027153.0,SURENDRA KUMAR BEHERA,INR,31.1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT OF DHARAKOTE BLOCK.,2.0,ICICI NEFT/RTGS,,,,,,AOC,2,3023305,BINETA SWAIN,07-Aug-2025 07:16 PM,Rejected-Finance,ASOR,23-Dec-2026 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ OF DHARAKOTE BLOCK,,,,,,,,AOC,3,3022202,Lokesh Parichha,07-Aug-2025 07:33 PM,Rejected-Finance,ASOR,23-Dec-2025 07:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3026684,SRIDEEP KUMAR MAHAPATRA,08-Aug-2025 01:21 PM,Rejected-Finance,BSOR,23-Dec-2025 07:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3027153,SURENDRA KUMAR BEHERA,31-May-2026 12:27 PM,Accepted-AOC,Quoted Lowest rate Rs.31.10 per qtl through lottery system,24-Dec-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
