S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Date Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate","2,85,526",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-03 of 2025,2025_CERWI_110572_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","10,000",0.0,Nil,Nil,No,Construction of road from PWD road to Chasangara via Mangalpur under MMSY-CMRL in the Dist. of Khordha for the year 2024-25,Construction of road from PWD road to Chasangara via Mangalpur under MMSY-CMRL in the Dist. of Khordha for the year 2024-25,Please refer Tender documents. ,NA ,"2,85,52,570",Civil Works - Roads,NA ,Tender,90.0,180.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,1.0,ICICI BANK,12-Mar-2025 05:00 PM,25-Mar-2025 11:00 AM,12-Mar-2025 05:00 PM,24-Mar-2025 05:00 PM,NA ,NA ,12-Mar-2025 05:00 PM,24-Mar-2025 05:00 PM,22-Apr-2025 05:00 PM,AOC,Technical,6 nos bidder participated in the tender,Mausumi Mishra,25-Mar-2025 01:29 PM,,CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_110572_5,Tender Online C.C-03 of 2025,Construction of road from PWD road to Chasangara via Mangalpur under MMSY-CMRL in the Dist. of Khordha for the year 2024-25,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionPuriSrDAORWDivision Bhubaneswar PAtoC.C.ECentralRuralWorksCircleBBSR,Priyambada Swain,01-Dec-2025 05:14 PM,finsummary_529934.pdf (858.48 KB),1.0,2867076.0,G.B.S CONSTRUCTIONS,INR,"24,272,540",1,2861569,CHANDAN KUMAR PAIKARAY,18-Mar-2025 03:52 PM,Rejected-Finance,Other than winner of the transparent lottery system,01-Dec-2025 05:14 PM,01-Dec-2025,"INR 24,272,540",180.0,Priyambada Swain,01-Dec-2025 05:21 PM,ChasangaraAgmtDetails.pdf (2669.00 KB),"Work order letter No.9085 dtd.03.11.2025 and Agmt.No.46 P1 of 2025-26 of Superintending Engineer, Rural Works Division, Bhubaneswar",Chief Construction Engineer,Internal,SuperintendingEngineerRWDivsion Puri SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,19-Apr-2025 06:07 PM,22-Apr-2025 05:00 PM,techsummary_529934.pdf (839.97 KB),Finance,6 nos bidder qualified in the tender,Mausumi Mishra,24-Apr-2025 04:37 PM,,BOQ Comparative Chart,AOC
,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2867076,G.B.S CONSTRUCTIONS,24-Mar-2025 03:54 PM,Accepted-AOC,Accepted,01-Dec-2025 05:21 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2857656,M/S MAA TRISHAKTI CONSTRUCTIONS,23-Mar-2025 05:43 PM,Rejected-Finance,Other than winner of the transparent lottery system,01-Dec-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2866874,M/S TRINATH CONSTRUCTION,24-Mar-2025 04:33 PM,Rejected-Finance,Other than winner of the transparent lottery system,01-Dec-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2867031,NARAYAN BHOI,24-Mar-2025 03:57 PM,Rejected-Finance,Other than winner of the transparent lottery system,01-Dec-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2865560,RAMACHANDRA SAMANTA SINGHAR,23-Mar-2025 08:19 PM,Rejected-Finance,Other than winner of the transparent lottery system,01-Dec-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,AOC
