Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
EXECUTIVE ENGINEER,"OFFICE OF E.E. LIFT IRRIGATION DIVISION, MASTER LANE, BOUDH-762014",1.0,ICICI BANK,"INSTALLATION AND ENERGISATION OF BAULASINGA-VIII, BAULASINGA-IX AND BAULASINGA-X LIFT IRRIGATION PROJECT UNDER KANTAMAL BLOCK IN BOUDH DISTRICT UNDER BKVY-RIDF","INSTALLATION AND ENERGISATION OF BAULASINGA-VIII, BAULASINGA-IX AND BAULASINGA-X LIFT IRRIGATION PROJECT UNDER KANTAMAL BLOCK IN BOUDH DISTRICT UNDER BKVY-RIDF",PLEASE REFER TENDER DOCUMENT DTCN ,NA ,"96,03,157",Civil Works - Lift Irrigation Schemes,RIVER LIFT ,Tender,365.0,120.0,BOUDH,762014.0,NA ,NA ,NA ,"OFFICE OF E.E. LIFT IRRIGATION DIVISION, BOUDH",No ,No,"11,800",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Boudh,OLIC-BOUDH-14/2025-26/4229 DT-26.09.2025,2025_OLIC_118998_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, EMD, PAN, GST AND OTHER DOCUMENTS AS PER DTCN","96,032",Yes,fixed,,Nil,Nil,09-Oct-2025 11:00 AM,24-Oct-2025 11:00 AM,09-Oct-2025 11:00 AM,23-Oct-2025 05:00 PM,09-Oct-2025 11:00 AM ,20-Oct-2025 05:00 PM ,09-Oct-2025 11:00 AM,23-Oct-2025 05:00 PM,AOC,"Executive Engineer,L.I.Division, Boudh",Internal,"Estimator, L.I. Division, Boudh, Assistant Accountant, L.I. Division, Boudh",Satya Narayan Rana,19-Dec-2025 07:12 PM,finsummary_554801.pdf (427.61 KB),Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Boudh,2025_OLIC_118998_15,OLIC-BOUDH-14/2025-26/4229 DT-26.09.2025,"INSTALLATION AND ENERGISATION OF BAULASINGA-VIII, BAULASINGA-IX AND BAULASINGA-X LIFT IRRIGATION PROJECT UNDER KANTAMAL BLOCK IN BOUDH DISTRICT UNDER BKVY-RIDF",1.0,3136264.0,MS Shree Shyam and Co,INR,"8,163,643.77",Finance,Nineteen nos of bidders have participated,Satya Narayan Rana,27-Oct-2025 07:51 PM,,BOQ Comparative Chart,1,3145467,ABAKASH KUDEI,23-Oct-2025 01:37 PM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,19-Dec-2025,"INR 9,633,100",120.0,Satya Narayan Rana,19-Dec-2025 07:17 PM,Package15.pdf (1189.00 KB),Awarded,"Executive Engineer,L.I.Division, Boudh",Internal,"Estimator, L.I. Division, Boudh, Assistant Accountant, L.I. Division, Boudh",Satya Narayan Rana,19-Dec-2025 06:56 PM,techsummary_554801.pdf (337.51 KB),AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3126711,DEBADATTA KHAMARI,23-Oct-2025 12:36 AM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3143954,Duryodhan Mishra,23-Oct-2025 10:40 AM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3135668,HAWAMA MEMON,21-Oct-2025 08:46 PM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3130051,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,15-Oct-2025 07:47 PM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3142151,M/S DILIP KUMAR SAHOO,23-Oct-2025 01:16 PM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3129338,M/S LAXMI NRUSINGHA CONSTRUCTION AND POWER,22-Oct-2025 01:10 PM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3126855,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",17-Oct-2025 07:15 AM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3136264,MS Shree Shyam and Co,19-Oct-2025 07:18 PM,Accepted-AOC,Accept,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3144344,Pinaki Mishra,23-Oct-2025 12:00 AM,Rejected-AOC,Reject,19-Dec-2025 07:18 PM,,,,,,,,,,,,,,AOC
