Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Executive Engineer,"O/o the EE, Drainage Divn., Cuttack.",1.0,ICICI BANK,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",EE-DD-CTC-08/2025-26 / EE-DD-CTC-16/2025-26,2025_CEDC_120188_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Improvement to Secondary and link drains of Kundi Nalla in Salipur Block,Improvement to Secondary and link drains of Kundi Nalla in Salipur Block,Please refer tender documents ,NA ,"77,93,215",Civil Works - Others,NA ,Tender,90.0,180.0,Salipur Block,754202.0,NA ,NA ,NA ,"O/o the EE, Drainage Divn., Cuttack.",No ,No,28-Oct-2025 11:00 AM,12-Nov-2025 11:30 AM,28-Oct-2025 11:00 AM,11-Nov-2025 06:00 PM,28-Oct-2025 11:00 AM ,05-Nov-2025 06:00 PM ,28-Oct-2025 11:00 AM,11-Nov-2025 06:00 PM,19-Nov-2025 11:30 AM,"10,000",0.0,Nil,Nil,No,1.0,1st Corrigendum to e-Procurement Notice No.EE-DD-CTC-08/2025-26,Other,,"77,950",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, RC, PAN, Valid GST, Affidavit and Other documents as per DTCN.",AOC,Technical,Bid Opening Summary,Sourav Kumar Sahoo,17-Nov-2025 03:28 PM,technical_559048.pdf,1,3211132,ABHIRAM DAS,11-Nov-2025 09:39 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,Finance,financial bid opening summary.,Sourav Kumar Sahoo,20-Nov-2025 08:53 AM,finance_559048.pdf,BOQ Comparative Chart,09-Dec-2025,"INR 7,793,215",180.0,Sourav Kumar Sahoo,20-Dec-2025 02:32 PM,AOCofKundiNalla.pdf (2878.00 KB),Award of Contract,Sourav Kumar Sahoo,Internal,"Executive Engineer, Assistant Executive Engineer, DAO and Assistant Engineer.",Sourav Kumar Sahoo,09-Dec-2025 03:44 PM,finsummary_559048.pdf (1073.30 KB),Sourav Kumar Sahoo,Internal,"Executive Engineer, Asst. Executive Engineer, DAO and Asst. Engineer.",Sourav Kumar Sahoo,18-Nov-2025 04:27 PM,19-Nov-2025 11:30 AM,techsummary_559048.pdf (3739.12 KB),"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",2025_CEDC_120188_1,EE-DD-CTC-08/2025-26 / EE-DD-CTC-16/2025-26,Improvement to Secondary and link drains of Kundi Nalla in Salipur Block,1.0,3178657.0,BISWA PRASAD BARAL,INR,"6,625,012",AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,2,3214104,ACHARYA CONSTRUCTIONS,11-Nov-2025 04:41 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,3,3210771,AJAY KUMAR SETHI,11-Nov-2025 06:17 AM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,4,3197977,AMITABH SWAIN,08-Nov-2025 07:44 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,5,3204512,AMITA MOHANTY,10-Nov-2025 03:23 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,6,3210958,AMITA SWAIN,11-Nov-2025 01:31 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,7,3198770,ASESH NAYAK,08-Nov-2025 07:11 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,8,3186126,ASWINI KUMAR ROUT,05-Nov-2025 08:38 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,9,3209258,AURODEEP ROUT,10-Nov-2025 06:01 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,10,3201629,AZMAT KHAN,09-Nov-2025 02:17 PM,Rejected-Finance,Unsuccessful bidder through transparent lottery.,09-Dec-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
