Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
SE Dhenkanal R and B Division,SE Dhenkanal R and B Division,Improvement to jail road from ANM training center chhak to Ramdas chhak in Deulasahi from Ch.0/00 Km to 0/556 Km in the District of Dhenkanal under State plan for the year2025-26,Improvement to jail road from ANM training center chhak to Ramdas chhak in Deulasahi from Ch.0/00 Km to 0/556 Km in the District of Dhenkanal under State plan for the year2025-26,Please refer tender document ,NA ,"13,65,615",Civil Works - Roads,NA ,Tender,90.0,60.0,Dhenkanal,759001.0,NA ,NA ,NA ,SE Dhenkanal R and B Division,No ,No,1.0,ICICI BANK,"14,000",Yes,fixed,,Nil,Nil,26-Sep-2025 09:00 AM,10-Oct-2025 11:00 AM,26-Sep-2025 09:00 AM,09-Oct-2025 05:00 PM,NA ,NA ,26-Sep-2025 09:00 AM,09-Oct-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,GSTIN EMD PAN Valid RC Affidavit as per DTCN,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,SE DKL (R and B) 24/ 2025-26,2025_EICCL_118677_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Superintending Engineer,Internal,Sr DAO AEE Estimator JE Estimator,JAYANTA PRASAD NAIK,04-Dec-2025 08:35 PM,finsummary_554111.pdf (25.08 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,2025_EICCL_118677_3,SE DKL (R and B) 24/ 2025-26,Improvement to jail road from ANM training center chhak to Ramdas chhak in Deulasahi from Ch.0/00 Km to 0/556 Km in the District of Dhenkanal under State plan for the year2025-26,1.0,3119293.0,BIMAL KUMAR BARAL,INR,"1,160,910",Finance,bids are open,JAYANTA PRASAD NAIK,10-Oct-2025 06:49 PM,finance_554111.pdf,BOQ Comparative Chart,1,3119293,BIMAL KUMAR BARAL,09-Oct-2025 12:42 PM,Accepted-AOC,Work has been awarded,04-Dec-2025 08:43 PM,04-Dec-2025,"INR 1,365,615.42",60.0,JAYANTA PRASAD NAIK,04-Dec-2025 08:42 PM,1504.pdf (438.00 KB),Agreement as on Dtd.24.11.2025,Superintending Engineer,Internal,Sr DAO AEE Estimator JE Estimator,JAYANTA PRASAD NAIK,04-Dec-2025 08:05 PM,techsummary_554111.pdf (25.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3118140,BODHINATH JAGADISH CHANDRA,08-Oct-2025 09:57 PM,Rejected-AOC,disqualified in transparent lottery,04-Dec-2025 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3102697,Gyananranjan Pradhan,29-Sep-2025 01:47 PM,Rejected-AOC,disqualified in transparent lottery,04-Dec-2025 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3119680,RANJITA NAYAK,09-Oct-2025 02:22 PM,Rejected-AOC,disqualified in transparent lottery,04-Dec-2025 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3113457,SABITRI SAHOO,07-Oct-2025 12:01 PM,Rejected-AOC,disqualified in transparent lottery,04-Dec-2025 08:43 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3119526,Sandip Kumar Pattanaik,09-Oct-2025 01:38 PM,Rejected-AOC,disqualified in transparent lottery,04-Dec-2025 08:43 PM,,,,,,,,,,,,,,AOC
