Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, Valid Contractor License, Valid GSTN,Pan Card, Affidavit etc","Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality",16-Sep-2025 10:00 AM,08-Oct-2025 11:00 AM,16-Sep-2025 10:00 AM,06-Oct-2025 05:00 PM,NA ,NA ,16-Sep-2025 10:00 AM,06-Oct-2025 05:00 PM,Municipal Bodies||Parlakhemundi Municipal Council,04/PKDM-2025-26,2025_ORULB_117921_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"3,395",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,Improvement of Rotary Club premises,Improvement of Rotary Club premises,Please refer Tender documents. ,NA ,"3,39,505",Civil Works - Others,NA ,Tender,90.0,60.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,AOC,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Dec-2025 05:36 PM,finsummary_552633.pdf (3821.20 KB),"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Dec-2025 05:33 PM,techsummary_552633.pdf (3821.20 KB),20-Dec-2025,"INR 288,613",60.0,LAXMAN KUMAR MURMU,20-Dec-2025 07:04 PM,18.pdf (556.00 KB),1,3108076,CHITTARANJAN DASH,04-Oct-2025 06:03 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,1.0,3112150.0,KHAGESWARA PRADHAN,INR,"288,613",Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_117921_18,04/PKDM-2025-26,Improvement of Rotary Club premises,Finance,It will be finalized by the Tender Committee,Sanjib Champati,16-Oct-2025 11:44 AM,,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3111429,JALUMURU JAGANNATH RAO,05-Oct-2025 11:35 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3112150,KHAGESWARA PRADHAN,06-Oct-2025 01:53 PM,Accepted-AOC,L1 successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3110415,Partharaj Palo,05-Oct-2025 11:30 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3101368,SANGRAMKESARI PANIGRAHI,27-Sep-2025 12:33 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3110369,SASMITA KUMARI DAS,05-Oct-2025 01:36 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3110613,SIMMA ALLADA,05-Oct-2025 01:07 PM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,3109887,Smt. Sukumari Sabara,05-Oct-2025 12:07 AM,Rejected-AOC,L1 Un-successful bidder in the transparent lottery system,20-Dec-2025 07:04 PM,,,,,,,,,,,,,,,,AOC
