S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"1,84,330",No,fixed,,Nil,Nil,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR CHIKITI BLOCK/ NAC BIENIAL 2025-27,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR CHIKITI BLOCK/ NAC BIENIAL 2025-27,PLEASE REFER TENDER DOCUMENTS ,NA ,"36,86,605",Handling and Transportation,TRANSPORTATION ,Tender,45.0,725.0,RRC DSC CUM PATRAPUR TO FPS OF CHIKITI BLOCK / NAC,761025.0,"O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR ","O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR  ",25-Jul-2025 10:00 AM ,"JAUGADA CONFERENCE HALL, DRDA, CHATRAPUR, GANJAM",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,4388/2025,2025_OSCSC_115905_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,CCSO CUM DM,"O/O CCSO CUM DM, OSCSC LTD , GANJAM, CHATRAPUR",1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT OF CHIKITI BLOCK/ NAC,24-Jul-2025 01:30 PM,12-Aug-2025 10:00 AM,24-Jul-2025 01:30 PM,08-Aug-2025 05:30 PM,NA ,NA ,24-Jul-2025 01:30 PM,08-Aug-2025 05:30 PM,23-Sep-2025 10:00 AM,AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,2025_OSCSC_115905_1,4388/2025,APPOINTMENT OF LEVEL- II TRANSPORT CONTRACTOR FOR CHIKITI BLOCK/ NAC BIENIAL 2025-27,Technical,Technical Bid open in presence of DLTC commitee member for appointment of Level-II Transport Contractor.,Pradyumna Kumar Routray,18-Sep-2025 06:33 PM,technical_546949.pdf,COLLECTORGANJAM,Internal,CCSO GANJAM ADM GANJAM DSWO GANJAM DLO GANJAM RTO GANJAM,Pradyumna Kumar Routray,23-Dec-2025 07:37 PM,finsummary_546949.pdf (1356.79 KB),1.0,3022888.0,NIRANJAN NAYAK,INR,35.06,1.0,3022888.0,NIRANJAN NAYAK,08-Aug-2025 03:18 PM,Accepted-AOC,Quoted Lowest rate Rs.35.06 per qtl,24-Dec-2025 01:00 PM,23-Dec-2025,"INR 184,330",463.0,Pradyumna Kumar Routray,24-Dec-2025 01:00 PM,AOCCHIKITIBLOCKANDNAC.pdf (757.00 KB),Quoted Lowest rate Rs.35.06 per qtl,Shri Keerthi Vasan V,Internal,"CCSO cum DM, Ganjam DLO , Ganjam DSWO, Ganjam RTO, Ganjam ADM, Ganjam",Pradyumna Kumar Routray,18-Sep-2025 08:03 PM,23-Sep-2025 10:00 AM,techsummary_546949.pdf (1366.31 KB),Finance,FINANCIAL BID OPENED,Pradyumna Kumar Routray,23-Dec-2025 07:29 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT OF CHIKITI BLOCK/ NAC,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,3027280.0,SIMANCHAL RAUTA,07-Aug-2025 04:03 PM,Rejected-Finance,ASOR,23-Dec-2025 07:37 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ CHIKITI,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
