S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3274496.0,GUPTA SPORTS,03-Dec-2025 01:58 PM,Accepted-AOC,Awarded for the work including GST,29-Dec-2025 05:46 PM,GM(Finance),Internal,"Sr.Manager(Drilling)CP, Sr.Manager(Geo)Legal, DGM(Persnl)",Banita Kumari Patra,06-Dec-2025 04:49 PM,06-Dec-2025 05:00 PM,techsummary_567436.pdf (821.41 KB),Technical,Opening summary,Banita Kumari Patra,04-Dec-2025 10:42 AM,technical_567436.pdf,GM(Finance),Internal,"Sr.Manager(Drilling)CP, Sr.Manager(Geo)Legal, DGM(Persnl)",Banita Kumari Patra,29-Dec-2025 05:43 PM,finsummary_567436.pdf (762.03 KB),Orissa Mining Corporation,2025_OMC_122073_1,OMC/E-PROC/CP/028/2025-26 Dated. 27.11.2025,"Supply T-Shirts, Track Pant Set and Caps for Annual Sports Meet-2025",29-Dec-2025,"INR 1,655,955",10.0,Banita Kumari Patra,29-Dec-2025 05:46 PM,LOAAnnualSports.pdf (387.00 KB),Awarded for the work including GST,Finance,Financial opening summary,Banita Kumari Patra,08-Dec-2025 12:33 PM,finance_567436.pdf,BOQ Comparative Chart,1.0,3274496.0,GUPTA SPORTS,INR,"1,655,955",AOC,27-Nov-2025 01:00 PM,03-Dec-2025 05:00 PM,27-Nov-2025 01:00 PM,03-Dec-2025 03:00 PM,27-Nov-2025 01:00 PM ,01-Dec-2025 05:00 PM ,27-Nov-2025 01:00 PM,03-Dec-2025 03:00 PM,06-Dec-2025 05:00 PM,"32,900",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,OMC/E-PROC/CP/028/2025-26 Dated. 27.11.2025,2025_OMC_122073_1,Yes,Limited,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Required documents as per DTCN,Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar","Supply T-Shirts, Track Pant Set and Caps for Annual Sports Meet-2025","Supply T-Shirts, Track Pant Set and Caps for Annual Sports Meet-2025",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,10.0,"OMC Ltd., Bhubaneswar",751001.0,NA ,NA ,NA ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,1.0,ICICI BANK,0.0,0.0,Nil,Nil,No,AOC
2.0,3263088.0,SPARKLES CORPORATIONS,02-Dec-2025 07:26 PM,Rejected-Technical,Sample not selected,06-Dec-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Rate of GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
