Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"tender cost,bid security,GST,affidavit for correctness of certificate","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Bhanjanagar",SEMIDBNJ-02/2025-26,2025_CEMIB_117141_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Imp to Badasagar MIP at Talasakar in Buguda Block under Critical Grant 2025-26,Imp to Badasagar MIP at Talasakar in Buguda Block under Critical Grant 2025-26,Please refer Tender documents. ,NA ,"25,20,000",Civil Works - Others,Minor Irrigation ,Tender,90.0,180.0,Buguda,761118.0,NA ,NA ,NA ,"Superintending Engineer,M.I.Division, Bhanjanagar",No ,No,21-Aug-2025 04:30 PM,01-Sep-2025 11:00 AM,21-Aug-2025 04:30 PM,30-Aug-2025 05:30 PM,21-Aug-2025 04:30 PM ,22-Aug-2025 05:30 PM ,21-Aug-2025 04:30 PM,30-Aug-2025 05:30 PM,"25,200",Yes,fixed,,Nil,Nil,"Superintending Engineer,M.I.Division, Bhanjanagar","Superintending Engineer,M.I.Division, Bhanjanagar",AOC,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Bhanjanagar",2025_CEMIB_117141_2,SEMIDBNJ-02/2025-26,Imp to Badasagar MIP at Talasakar in Buguda Block under Critical Grant 2025-26,Suprava Kanhar,Internal,,SUPRAVA KANHAR,14-Dec-2025 09:49 AM,finsummary_550078.pdf (219.99 KB),Finance,Out of 58nos 57nos are accepeted and 1no Sri Sumanta Kumar Behera is rejected due to not submitted proper affidavit for exemption of EMD.,UMA SANKAR SETHI,10-Sep-2025 06:17 PM,,BOQ Comparative Chart,1.0,3054838.0,PANCHU DAS,INR,"2,141,413",1,3050136,ACHUTANANDA SAHU,26-Aug-2025 04:01 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,14-Dec-2025,"INR 2,141,413.2",180.0,SUPRAVA KANHAR,14-Dec-2025 10:19 AM,BADASAGARMIP.pdf (1196.00 KB),Suprava Kanhar,Internal,,SUPRAVA KANHAR,14-Dec-2025 09:38 AM,techsummary_550078.pdf (219.62 KB),AOC
,,.pdf,other all documents asper DTCN,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3055188,ANIL KUMAR JENA,29-Aug-2025 04:50 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3056083,Ashok Kumar Behera,30-Aug-2025 01:07 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3052283,ASISH KUMAR MISHRA,28-Aug-2025 12:42 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3045287,BAHAN DAS,23-Aug-2025 11:25 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3055880,BASANT KUMAR SWAIN,30-Aug-2025 11:31 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3056053,BIJU BARADA,30-Aug-2025 01:00 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3052908,BISHNU PRASAD GOUDA,28-Aug-2025 05:01 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3056188,CHINMAYA KUMAR DASH,30-Aug-2025 02:08 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3053846,CHITTA RANJAN PARIDA,29-Aug-2025 02:07 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,11,3056328,DEBASIS GOUDA,30-Aug-2025 02:39 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,12,3055811,DHARMA DAS,30-Aug-2025 11:11 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,13,3051136,Dibakar Behera,27-Aug-2025 01:07 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,14,3056113,DIPAK KUMAR SAHU,30-Aug-2025 01:13 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,15,3056329,DUKHI NAIK,30-Aug-2025 02:54 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,16,3054472,GOPINATH GOUDA,29-Aug-2025 01:36 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,17,3052117,GOUTAM PRADHAN,28-Aug-2025 10:45 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,18,3053799,G PANDA PATRA,29-Aug-2025 11:20 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,19,3056555,HIMANSHU BHUSAN SAHU,30-Aug-2025 04:28 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,20,3055426,JITU SWAIN,29-Aug-2025 08:44 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,21,3054095,KAILASH KUMAR GOUDA,29-Aug-2025 12:11 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,22,3055201,KALU CHARAN JENA,29-Aug-2025 05:03 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,23,3052093,KALU CHARAN MALIK,28-Aug-2025 10:12 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,24,3055274,KESHAB CHANDRA NAYAK,29-Aug-2025 07:38 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,25,3053969,KIRAN KUMAR SAHU,29-Aug-2025 11:43 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,26,3056489,Kishor Chandra Patra,30-Aug-2025 03:51 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,27,3052430,Kongres Das,28-Aug-2025 01:05 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,28,3054792,KUNA NAYAK,30-Aug-2025 11:06 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,29,3054587,KUNA PRADHAN,29-Aug-2025 02:04 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,30,3052947,Lakshmi Behera,28-Aug-2025 05:21 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,31,3047426,MAHESWAR SETHI,25-Aug-2025 11:32 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,32,3054530,Nilanchala Behera,29-Aug-2025 01:46 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,33,3054838,PANCHU DAS,29-Aug-2025 03:27 PM,Accepted-AOC,Accepted as Selected On Lottery,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,34,3054323,PAPU NAHAK,29-Aug-2025 12:58 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,35,3056325,Prabin Kumar Sethi,30-Aug-2025 02:30 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,36,3054143,Prasant Kumar Sethy,29-Aug-2025 12:19 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,37,3055208,RAJARAM NAYAK,29-Aug-2025 05:12 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,38,3054547,Rajendra Kumar Bisoyi,29-Aug-2025 01:50 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,39,3051906,Rama Chandra Pradhan,27-Aug-2025 10:40 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,40,3051105,ROHITA KUMAR PATRA,27-Aug-2025 12:44 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,41,3056550,Sachidananda Sahu,30-Aug-2025 04:21 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,42,3047809,Sangeeta Mohapatro,30-Aug-2025 09:56 AM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,43,3056185,SANJAYA KUMAR SETHI,30-Aug-2025 02:32 PM,Rejected-AOC,Unsuccessful,14-Dec-2025 10:19 AM,,,,,,,,,,,,,AOC
