S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"EO, PARADEEP MUNICIPALITY",PARADEEP MUNICIPALITY,1.0,Fee/PreQual/Technical/Finance,.pdf,Documents,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_1/2025-26,2025_ORULB_113460_75,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Construction of Paver road and drain from Munilata Das house to Lilima Mohanty house in ward no 10,Construction of Paver road and drain from Munilata Das house to Lilima Mohanty house in ward no 10,Please refer Tender documents. ,NA ,"16,76,080",Civil Works - Others,NA ,Tender,120.0,90.0,PARADEEP MUNICIPALITY,754142.0,NA ,NA ,NA ,PARADEEP MUNICIPALITY,No ,No,"16,761",Yes,percentage,1.0%,Nil,Nil,19-May-2025 10:00 AM,02-Jun-2025 11:00 AM,19-May-2025 10:00 AM,31-May-2025 05:00 PM,19-May-2025 10:00 AM ,31-May-2025 05:00 PM ,19-May-2025 10:00 AM,31-May-2025 05:00 PM,AOC,Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Abhishek Panda,01-Dec-2025 04:06 PM,finsummary_539961.pdf (728.26 KB),Basanta Biswal,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Abhishek Panda,01-Dec-2025 04:03 PM,techsummary_539961.pdf (728.26 KB),01-Dec-2025,"INR 1,701,100",90.0,Abhishek Panda,01-Dec-2025 04:08 PM,75.pdf (728.00 KB),Contract value includes GST.,1.0,2942849.0,SUBHAKANTA BEURA,INR,"1,701,100",Municipal Bodies||Paradeep Municipality,2025_ORULB_113460_75,EO/PDPM/W_1/2025-26,Construction of Paver road and drain from Munilata Das house to Lilima Mohanty house in ward no 10,1,2944804,BABU MALIK,31-May-2025 02:03 PM,Rejected-Finance,L4,01-Dec-2025 04:06 PM,Finance,All the six bids have been admitted,Dilip Kumar Sethy,20-Jun-2025 06:15 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2940293,BHAGABAN DALAI,30-May-2025 01:39 PM,Rejected-Finance,L5,01-Dec-2025 04:06 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2933391,M/S KANTHAMANI SETHY,28-May-2025 08:44 PM,Rejected-Finance,L2,01-Dec-2025 04:06 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2940553,Nityananda Behera,30-May-2025 03:35 PM,Rejected-Finance,L6,01-Dec-2025 04:06 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2936612,SABITA BEHERA,30-May-2025 07:24 AM,Rejected-Finance,L3,01-Dec-2025 04:06 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2942849,SUBHAKANTA BEURA,31-May-2025 01:37 PM,Accepted-AOC,Contract value includes GST.,01-Dec-2025 04:08 PM,,,,,,,AOC
