Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,20-Dec-2025 11:42 AM,techsummary_559208.pdf (491.99 KB),20-Dec-2025,"INR 357,183",30.0,Sanjeet Kumar Naik,20-Dec-2025 11:57 AM,6933.pdf (492.00 KB),1,3183474,AJAY KUMAR GIRI,05-Nov-2025 12:30 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,Finance,open,Sanjeet Kumar Naik,20-Dec-2025 11:26 AM,finance_559208.pdf,BOQ Comparative Chart,1.0,3174220.0,SIDHESWAR MOHANTA,INR,"357,183",CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_120221_1,RD-11,Special repair to old non residential building RI office cum res at Luhakani for the year 2025-26,Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,20-Dec-2025 11:50 AM,finsummary_559208.pdf (491.99 KB),AOC,"2,000",0.0,Nil,Nil,No,Divisional Officer,"RURAL WORKS DIVISION, RAIRANGPUR",28-Oct-2025 01:00 PM,08-Nov-2025 11:30 AM,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,28-Oct-2025 01:00 PM ,04-Nov-2025 05:00 PM ,28-Oct-2025 01:00 PM,06-Nov-2025 05:00 PM,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RD-11,2025_CERWI_120221_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,PAN GSTIN affidavit as per DTCN,Special repair to old non residential building RI office cum res at Luhakani for the year 2025-26,Special repair to old non residential building RI office cum res at Luhakani for the year 2025-26,NA ,NA ,"4,20,166",Civil Works - Buildings,NA ,Tender,90.0,30.0,Mayurbhanj,757043.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAIRANGPUR",No ,No,1.0,ICICI BANK,"4,200",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,2,3188982,ANTARYAMI MOHAPATRA,06-Nov-2025 03:16 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,3,3183038,DAKHIN BASKEY,05-Nov-2025 09:11 AM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3184650,DEBAJYOTI GIRI,05-Nov-2025 03:23 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,3188397,DEV KUMAR MANDAL,06-Nov-2025 12:43 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,3176360,DHANESWAR MOHANTA,03-Nov-2025 11:04 AM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,3190167,JASABANTA GIRI,06-Nov-2025 04:49 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,3187599,JAY GOPAL GIRI,06-Nov-2025 11:15 AM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,3184702,KARAN BASKEY,05-Nov-2025 03:56 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,3188972,KUMUDA RANJAN PRADHAN,06-Nov-2025 01:56 PM,Rejected-AOC,Lottery,20-Dec-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
