EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,02,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, RC, Proof regarding payment of online tender paper cost and EMD",16-Apr-2025 03:00 PM,01-May-2025 11:30 AM,16-Apr-2025 03:00 PM,30-Apr-2025 05:00 PM,16-Apr-2025 03:00 PM ,22-Apr-2025 03:00 PM ,16-Apr-2025 03:00 PM,30-Apr-2025 05:00 PM,15-May-2025 03:30 PM,1.0,ICICI BANK,"Procurement of 01 (One) No. 40 Seater Twin Screw FRP Hull Catamaran Training Craft for Crew Training Institute, Chandbali, Bhadrak, Odisha.",PROCUREMENT WORKS,Please refer Tender documents. ,NA ,"1,01,70,000",Mechanical Works,NA ,Tender,90.0,180.0,CHANDABALI IN BHADRAK DISTRICT,756133.0,NA ,NA ,NA ,"DIRECTORATE OF PORTS AND IWT, ODISHA, BHUBANESWAR",No ,No,"10,000",0.0,Nil,Nil,No,Directorate of Ports and IWT||Directorate of Ports and IWT,DPIWT-01/2025-26,2025_PIWT_112547_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"DIRECTOR, PORTS AND IWT, ODISHA, BHUBANESWAR","DIRECTORATE OF PORTS AND INLAND WATER TRANSPORT, GROUND FLOOR, ZONE-A, FORTUNE TOWERS, CHANDRASEKHARPUR, BHUBANESWAR-751023",AOC,03-Dec-2025,"INR 8,645,517",180.0,SRADHANJALI SAHOO,03-Dec-2025 01:55 PM,AOC.pdf (1428.00 KB),The actual date of AOC is 22.07.2025. But due to some unavoidable circumstances the same has not been uploaded in time.,P L ROUL,Internal,"U KANHAR, S R PATRI, T PANDA, S CHAKRABORTY",SRADHANJALI SAHOO,02-Dec-2025 12:43 PM,finsummary_536742.pdf (580.36 KB),Technical,TWO NOS. VALID BID DOWNLOADED,SRADHANJALI SAHOO,08-May-2025 04:31 PM,technical_536742.pdf,1.0,2895488.0,Mechem Private Limited,29-Apr-2025 03:36 PM,Accepted-AOC,OK,03-Dec-2025 01:56 PM,Finance,02 (TWO) NOS. BOQ DOWNLOADED,SRADHANJALI SAHOO,12-Jun-2025 02:09 PM,finance_536742.pdf,BOQ Comparative Chart,1.0,2895488.0,Mechem Private Limited,INR,"8,645,517",Directorate of Ports and IWT||Directorate of Ports and IWT,2025_PIWT_112547_1,DPIWT-01/2025-26,"Procurement of 01 (One) No. 40 Seater Twin Screw FRP Hull Catamaran Training Craft for Crew Training Institute, Chandbali, Bhadrak, Odisha.",PADMALOCHAN ROUL,Internal,"S PATRI, U KANAR, T PANDA, S CHAKRABARTY",SRADHANJALI SAHOO,14-May-2025 04:20 PM,15-May-2025 03:30 PM,techsummary_536742.pdf (646.53 KB),AOC
,,,,,,,,.pdf,Affidavit and other documents as per DTCN,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,2901493.0,Seacrafts Industries Pvt. Ltd.,30-Apr-2025 01:04 PM,Rejected-Finance,DUE TO SELECTION OF L1 BIDDER.,02-Dec-2025 12:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
