Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,2898267,JIVAN NAYAK,28-Apr-2025 07:41 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,2896027,LAXMIPRIYA SWAIN,26-Apr-2025 07:30 PM,Accepted-AOC,Work order issued in his favour,05-Dec-2025 11:02 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,13,2893536,MOHAN KUMAR MALLICK,27-Apr-2025 04:17 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,14,2898763,MRUTYUNJAYA DAS,28-Apr-2025 11:49 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,15,2897177,M/S. AKHILESH SWAIN,28-Apr-2025 12:24 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,16,2898769,M/S. DAMODAR SWAIN,29-Apr-2025 11:53 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,17,2893778,M/S. SAROJ KUMAR DAS,25-Apr-2025 05:29 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,18,2894455,M/S. SUBRAT KUMAR MOHANTY,25-Apr-2025 08:34 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,19,2899925,MUKTI PRASAD PARIDA,29-Apr-2025 12:50 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,20,2894437,NAGENDRA JENA,26-Apr-2025 07:01 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,21,2891922,NIRUPAMA BEHERA,22-Apr-2025 07:37 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,22,2897337,PANCHU SAMAL,28-Apr-2025 01:46 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,23,2896229,PARESWAR SASMAL,26-Apr-2025 11:04 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,24,2899597,PARTHA TUHINANSU SAMAL,29-Apr-2025 11:28 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,25,2898578,PRABHAT KUMAR BASTIA,28-Apr-2025 05:26 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,26,2890516,PRADEEP KUMAR DAS,24-Apr-2025 12:54 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,27,2899324,PRIYA RANJAN ROUT,29-Apr-2025 02:27 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,28,2900205,PUSPAK RANJAN SAHOO,29-Apr-2025 02:22 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,29,2900830,RAHUL NAYAK,29-Apr-2025 05:14 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,30,2896869,RAJAT KUMAR PARIDA,27-Apr-2025 05:25 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,31,2898923,RANJANKUMARPOLEI,28-Apr-2025 08:24 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,32,2893376,RANJIT KUMAR RAY,25-Apr-2025 10:35 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,33,2899018,SANGRAM MALLICK,28-Apr-2025 11:30 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,34,2895110,SANJEEB KUMAR BISWAL,25-Apr-2025 07:04 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,35,2899998,SANJIBA KUMAR BARIK,29-Apr-2025 01:07 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,36,2888035,SASMITA MOHANTY,18-Apr-2025 03:11 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,37,2890812,SASMITA PATRA,21-Apr-2025 08:10 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,38,2896197,SHRUTI RANJAN BEHERA,26-Apr-2025 10:00 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,39,2897364,SIDHARTHA JAGADISH MOHANTY,28-Apr-2025 04:27 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,40,2898893,SOURAV LENKA,28-Apr-2025 09:07 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,41,2890832,SUBAS CHANDRA SWAIN,29-Apr-2025 01:20 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,42,2898706,SUBHANKAR KANUNGO,28-Apr-2025 06:27 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,43,2897646,SUBHASISH DAS,28-Apr-2025 01:12 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,44,2896906,SUNIL SAGAR BISWAL,27-Apr-2025 05:48 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,45,2897385,SURESH KUMAR SAMAL,28-Apr-2025 08:44 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,46,2897268,SUSILA KUMAR DASH,27-Apr-2025 11:41 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,47,2899050,TRILOCHAN NAYAK,28-Apr-2025 09:37 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,48,2889228,UDAYABHANU JENA,20-Apr-2025 11:14 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,19-Jun-2025 12:52 PM,,,,,,,,,,AOC
