Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online-EERKL-09 of 2025-26,2025_CERWI_119936_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"13,980",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,23-Oct-2025 05:00 PM,31-Oct-2025 09:00 AM,23-Oct-2025 05:00 PM,30-Oct-2025 05:00 PM,23-Oct-2025 05:00 PM ,30-Oct-2025 05:00 PM ,23-Oct-2025 05:00 PM,30-Oct-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, PAN Card, GSTN, Registration Certificate and other documents as per DTCN.","Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourk",S/R to Ataghat-Balijodi road for the year 2025-26,S/R to Ataghat-Balijodi road for the year 2025-26,Please refer Tender documents. ,NA ,"13,97,958",Civil Works - Roads,NA ,Tender,90.0,6000.0,ROURKELA,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,AOC,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2025_CERWI_119936_7,Online-EERKL-09 of 2025-26,S/R to Ataghat-Balijodi road for the year 2025-26,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,31-Dec-2025 11:33 AM,finsummary_557727.pdf (359.19 KB),Finance,7 bidders applied,Dasharathi Sethy,31-Dec-2025 11:27 AM,,BOQ Comparative Chart,1.0,3167114.0,PIRU CHARAN MURMU,INR,"1,188,404",1,3167111,A K R TRADERS,30-Oct-2025 11:16 AM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,31-Dec-2025,"INR 1,188,404",6000.0,Dasharathi Sethy,31-Dec-2025 11:36 AM,13.pdf (359.00 KB),Awarded Cost,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,31-Dec-2025 11:29 AM,techsummary_557727.pdf (359.19 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3167149,ANIL TIGGA,30-Oct-2025 01:11 PM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3162246,BIBHU BUSAN BEURA,29-Oct-2025 12:20 PM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3167711,Manoj Gadhei,30-Oct-2025 01:42 PM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3167655,M/S NIRAKAR PATRA,30-Oct-2025 01:30 PM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3167906,MUKUL KUMAR AGARWAL,30-Oct-2025 02:31 PM,Rejected-AOC,Rejected,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3167114,PIRU CHARAN MURMU,30-Oct-2025 02:30 PM,Accepted-AOC,Awarded,31-Dec-2025 11:36 AM,,,,,,,,,,,,,,AOC
