EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"9,000",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,Municipal Bodies||Balangir Municipality,BLGRMPTY/02(01-12)/2025-26,2025_ORULB_114259_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,09-Jun-2025 12:00 PM,24-Jun-2025 11:00 AM,09-Jun-2025 12:00 PM,23-Jun-2025 05:00 PM,NA ,NA ,09-Jun-2025 12:00 PM,23-Jun-2025 05:00 PM,"Construction of Paver Road and Drain with Cover Slab from Dr. Srinivas Sahu res to Main Road,W.No.3",Paver Road and Drain,Please refer Tender Documents ,NA ,"9,00,000",Civil Works - Roads,NA ,Tender,120.0,90.0,Balangir Municipality,767001.0,NA ,NA ,NA ,"Office of the Municipal Council, Balangir",No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"Executive Officer, Balangir Municipality","Office of the Municipal Council, Balangir",AOC,Municipal Bodies||Balangir Municipality,2025_ORULB_114259_8,BLGRMPTY/02(01-12)/2025-26,"Construction of Paver Road and Drain with Cover Slab from Dr. Srinivas Sahu res to Main Road,W.No.3","SMT. LIKA SAHU,CHAIRPERSON,BALANGIR MUNICIPALITY",Internal,"Chairperson , Executive Officer, Municipal Engineer,Asst. Engineer, Junior Engineer, Balangir Municipality.",Santosh Kumar Behera,05-Dec-2025 07:07 AM,finsummary_542681.pdf (194.05 KB),Finance,2 Nos. of bidders have participated.,Rojalisa Rout,25-Jun-2025 02:33 PM,,BOQ Comparative Chart,1.0,2971253.0,Deepak Kumar Nag,INR,"760,887.4",10-Dec-2025,"INR 760,887.4",90.0,Santosh Kumar Behera,12-Dec-2025 08:39 AM,WO0220252608.pdf (1541.00 KB),After approval of the tender Committee contractor SRI DEEPAK KUMAR NAG is awarded the work.,1,2971253,Deepak Kumar Nag,17-Jun-2025 11:05 PM,Accepted-AOC,L1,12-Dec-2025 08:39 AM,"SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,04-Nov-2025 06:17 PM,techsummary_542681.pdf (444.35 KB),AOC
,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Online proof of tender paper cost, EMD,GSTIN,PAN,RC,Affidavit and any others documents as per DTCN",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2971420,Dharam Nag,17-Jun-2025 10:37 PM,Rejected-Finance,other then L1 Bidder,05-Dec-2025 07:07 AM,,,,,,,AOC
