Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,all bids admitted,Dandapati Yudhistir,30-Apr-2025 09:45 PM,finance_534382.pdf,BOQ Comparative Chart,1,2878446,GHANASYAM CHOUDHURY,08-Apr-2025 06:40 AM,Rejected-Finance,Disqualified in the transparent lottery process,14-Jun-2025 09:19 PM,1.0,2879098.0,SUNKARI SIBORAM KRISHNA,INR,"850,366",Municipal Bodies||Gunupur Municipal Council,2025_ORULB_111921_29,GUN-MUN-69/2024-25,CONSTRUCTION OF COVER SLAB IN DIFFERENT WARDS UNDER GUNUPUR MUNICIPALTY,14-Jun-2025,"INR 847,721.71",60.0,Santosha Kumar Naik,28-Dec-2025 07:09 PM,29.pdf (2889.00 KB),Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,14-Jun-2025 08:50 PM,techsummary_534382.pdf (3400.19 KB),Chairperson Gunupur Municipality,Internal,"Chairperson Gunupur Municipality, Executive Officer Gunupur Municipality, Municipal Engineer Gunupur Municipality and other members",Santosha Kumar Naik,14-Jun-2025 09:19 PM,finsummary_534382.pdf (3030.88 KB),AOC,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-69/2024-25,2025_ORULB_111921_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,AS PER DTCN,EXECUTIVE OFFICER GUNUPUR MUNICIPALIY,EXECUTIVE OFFICER GUNUPUR MUNICIPALIY,1.0,ICICI BANK,CONSTRUCTION OF COVER SLAB IN DIFFERENT WARDS UNDER GUNUPUR MUNICIPALTY,CONSTRUCTION OF COVE SLAB,Please refer Tender documents. ,NA ,"10,00,000",Civil Works - Others,NA ,Tender,90.0,60.0,GUNUPUR MUNICIPALITY,765022.0,NA ,NA ,NA ,GUNUPUR MUNICIPALITY OFFICE,No ,No,26-Mar-2025 11:00 AM,09-Apr-2025 11:00 AM,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,NA ,NA ,26-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,"10,000",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,2,2878654,PRABHAT KUMAR MISHRA,08-Apr-2025 10:44 AM,Rejected-Finance,Disqualified in the transparent lottery process,14-Jun-2025 09:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANITY,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,2879018,PRASANT KUMAR MISHRA,08-Apr-2025 02:19 PM,Rejected-Finance,Disqualified in the transparent lottery process,14-Jun-2025 09:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2873533,RAMA CHANDRA PANDA,31-Mar-2025 04:45 PM,Rejected-Finance,Disqualified in the transparent lottery process,14-Jun-2025 09:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2879098,SUNKARI SIBORAM KRISHNA,08-Apr-2025 03:36 PM,Accepted-AOC,L1 in the transparent lottery process,28-Dec-2025 07:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,2870412,WAIRUMPI SABAR,08-Apr-2025 03:52 PM,Rejected-Finance,Disqualified in the transparent lottery process,14-Jun-2025 09:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
