Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Financial bid opening,Jay Prakash Soren,11-Dec-2025 06:01 PM,finance_556054.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Estimator,DAO,EE",Jay Prakash Soren,19-Nov-2025 07:53 PM,21-Nov-2025 04:00 PM,techsummary_556054.pdf (242.49 KB),19-Dec-2025,"INR 2,881,093",60.0,Jay Prakash Soren,19-Dec-2025 04:16 PM,LoA02.pdf (193.00 KB),1,3133139,AJAY MALLICK,17-Oct-2025 08:18 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,1.0,3137190.0,MANISA JENA,INR,"2,449,217",Executive Engineer,Internal,"Estimator,DAO,EE",Jay Prakash Soren,11-Dec-2025 06:13 PM,finsummary_556054.pdf (398.61 KB),Technical,Tender opening,Jay Prakash Soren,15-Nov-2025 05:45 PM,technical_556054.pdf,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,2025_CERWI_119497_1,EERWNGP Online 06 2025 26,"S/R to Nandahandi to Nabarangapur Basic school Link road road such as SDBC, Berm maintenance and CD maintenance at Ch 0/000 to 2/200 Km in Nandahandi Block for the year 2025-26",AOC,Executive Engineer,"Rural Works Division I, Nabarangpur",1.0,Fee/PreQual/Technical,.pdf,License PAN Card GSTIN Affidavit and as per DTCN,"28,811",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,EERWNGP Online 06 2025 26,2025_CERWI_119497_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,date modification,Date,,"S/R to Nandahandi to Nabarangapur Basic school Link road road such as SDBC, Berm maintenance and CD maintenance at Ch 0/000 to 2/200 Km in Nandahandi Block for the year 2025-26","S/R to Nandahandi to Nabarangapur Basic school Link road road such as SDBC, Berm maintenance and CD maintenance at Ch 0/000 to 2/200 Km in Nandahandi Block for the year 2025-26",Please refer to tender documents ,NA ,"28,81,093",Civil Works - Roads,NA ,Tender,90.0,60.0,Nandahandi,764078.0,NA ,NA ,NA ,"Rural Works Division I, Nabarangpur",No ,No,15-Oct-2025 10:00 AM,22-Oct-2025 11:00 AM,15-Oct-2025 10:00 AM,20-Oct-2025 03:00 PM,15-Oct-2025 10:00 AM ,20-Oct-2025 03:00 PM ,15-Oct-2025 10:00 AM,20-Oct-2025 03:00 PM,21-Nov-2025 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,2,3136811,AMLAN JYOTI MADALA,19-Oct-2025 10:30 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Required machinery as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3129122,AMULYA KUMAR PATRO,15-Oct-2025 03:26 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3136670,BANAMALI BISOI,19-Oct-2025 10:49 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,3131168,MAHAMMAD JAFFAR KADRIYA,17-Oct-2025 09:53 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,6,3133175,MANI KUMAR DALAI,17-Oct-2025 07:08 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,7,3137190,MANISA JENA,20-Oct-2025 02:31 AM,Accepted-AOC,Awarded of Contract,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,8,3132307,M/S ABANI KUMAR MISHRA,17-Oct-2025 12:26 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,9,3137092,MS RAZA BOREWELLS PROP ASFAK AHMAD,20-Oct-2025 12:55 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,10,3130287,NIHAR RANJAN JENA,15-Oct-2025 10:32 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,11,3135469,PRABHATKUMAR BISOI,19-Oct-2025 01:10 PM,Rejected-Technical,Technically disqualified under eligibility criteria as per DTCN Format 2.7 (b) towards machinaries.,19-Nov-2025 07:53 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,12,3136210,Rajesh Ranjan Dash,19-Oct-2025 06:44 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,13,3129748,SABINA BANO,18-Oct-2025 12:47 AM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,14,3130351,SAHIL KHAN,15-Oct-2025 11:06 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,15,3132797,S.ANIL KUMAR,17-Oct-2025 04:08 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,16,3132602,SASANKA SHEKHAR BISSOYI,17-Oct-2025 02:51 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,17,3131122,SOFIA BEGUM,17-Oct-2025 11:41 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,18,3131855,SOURAV KUMAR AGRAWAL,19-Oct-2025 11:34 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,19,3133085,SRIKANT KUMAR BISSOYI,17-Oct-2025 08:57 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,20,3135829,SUDHANSHU SHEKHOR BISSOYI,19-Oct-2025 02:10 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,21,3135403,Suraj Pati,19-Oct-2025 04:33 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,22,3132500,SUSMA SANTA,17-Oct-2025 01:53 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,23,3135968,TAPAN KUMAR PATRA,19-Oct-2025 02:46 PM,Rejected-AOC,Disqualified in transparent lottery,19-Dec-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
