Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Superintending Engineer,"Superintending Engineer, M.I. Division, Jeypore","4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",MIDJEY07/2025-26,2025_CEMIB_120788_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Canal Lining of Main Canal from RD 1735m to 1980m of Nandapur MIP in Nandapur Block of Koraput District under ERM .,Construction of Canal Lining of Main Canal from RD 1735m to 1980m of Nandapur MIP in Nandapur Block of Koraput District under ERM,Please refer Tender documents. ,NA ,"8,38,099",Civil Works - Water Works,NA ,Tender,90.0,60.0,Nandapur,764037.0,NA ,NA ,NA ,"Superintending Engineer, M.I. Division, Jeypore",No ,No,06-Nov-2025 10:00 AM,19-Nov-2025 11:00 AM,06-Nov-2025 10:00 AM,18-Nov-2025 05:30 PM,NA ,NA ,06-Nov-2025 10:00 AM,18-Nov-2025 05:30 PM,1.0,ICICI BANK,"8,400",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GSTIN,License,affidavit as per DTCN",AOC,1,3228478,DEBABRATA ROUT,17-Nov-2025 11:44 AM,Rejected-AOC,Reject,29-Dec-2025 12:19 PM,29-Dec-2025,"INR 712,468",60.0,Nihar Ranjan Behera,29-Dec-2025 12:19 PM,Nandapurwo.pdf (167.00 KB),Aoc,Superintending Engineer,Internal,,Nihar Ranjan Behera,29-Dec-2025 12:09 PM,techsummary_561784.pdf (93.95 KB),"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE,MI Divn, Malkangir",2025_CEMIB_120788_1,MIDJEY07/2025-26,Construction of Canal Lining of Main Canal from RD 1735m to 1980m of Nandapur MIP in Nandapur Block of Koraput District under ERM .,Superintending Engineer,Internal,,Nihar Ranjan Behera,29-Dec-2025 12:12 PM,finsummary_561784.pdf (93.95 KB),Finance,On opening the bids total 5 nos. of bids were found to be received online. Hence 5 nos. of bids were found to be valid.,Nihar Ranjan Behera,29-Dec-2025 12:06 PM,finance_561784.pdf,BOQ Comparative Chart,1.0,3235911.0,Kailash Chandra Golari,INR,"712,468",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,Bill Of Quantity,AOC,2,3235911,Kailash Chandra Golari,18-Nov-2025 04:51 PM,Accepted-AOC,Accept,29-Dec-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3235977,Sanjit Pangi,18-Nov-2025 05:22 PM,Rejected-AOC,Reject,29-Dec-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3228306,SAROJ MAHANANDIA,15-Nov-2025 08:27 PM,Rejected-AOC,Reject,29-Dec-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3219522,Sumitra Nayak,12-Nov-2025 10:41 PM,Rejected-AOC,Reject,29-Dec-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
