Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Tender Cost, EMD, GSTIN, PAN, RC, Affidavit and other required Docs as per DTCN","7,476",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,09/EE/RW/AND/2025-26,2025_CERWI_121404_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Divisional Officer,"RURAL WORKS DIVISION, ANANDPUR",PWD Road(Duburi to Naranpur) to Kendua _Road_ SDBC_2/500 to 3/000,PWD Road(Duburi to Naranpur) to Kendua _Road_ SDBC_2/500 to 3/000,Please refer tender documents ,NA ,"7,47,565",Civil Works - Roads,NA ,Tender,90.0,20.0,Salapada,758020.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, ANANDPUR",No ,No,"4,000",0.0,Nil,Nil,No,17-Nov-2025 10:00 AM,25-Nov-2025 11:30 AM,17-Nov-2025 10:00 AM,24-Nov-2025 05:30 PM,17-Nov-2025 10:00 AM ,21-Nov-2025 05:30 PM ,17-Nov-2025 10:00 AM,24-Nov-2025 05:30 PM,AOC,Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,25-Dec-2025 07:57 PM,finsummary_564949.pdf (219.93 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_121404_1,09/EE/RW/AND/2025-26,PWD Road(Duburi to Naranpur) to Kendua _Road_ SDBC_2/500 to 3/000,1.0,3248724.0,RAHUL KUMAR BEHERA,INR,"635,505",Finance,7 bidders bid the tender,Tusar Kanti Behera,08-Dec-2025 05:05 PM,,BOQ Comparative Chart,1,3243034,DIPENDRA KUMAR JENA,21-Nov-2025 10:33 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,25-Dec-2025,"INR 747,565",20.0,Tusar Kanti Behera,26-Dec-2025 08:51 AM,AOCKendua.pdf (188.00 KB),Er. Tusar Kanti Behera,Internal,,Tusar Kanti Behera,09-Dec-2025 09:50 AM,techsummary_564949.pdf (219.92 KB),AOC
,,.xls,BoQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3250663,KAPILA CHARAN MALIK,24-Nov-2025 01:37 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3251266,NISHIKANTA SUTAR,24-Nov-2025 03:53 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3248568,PRAVAT KUMAR NAYAK,23-Nov-2025 06:22 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3248724,RAHUL KUMAR BEHERA,23-Nov-2025 07:10 PM,Accepted-AOC,Won the bid in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3239878,RASMI RANJAN PATRA,19-Nov-2025 10:55 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3251206,SARAT NAYAK,24-Nov-2025 03:49 PM,Rejected-AOC,Not win in lottery process,26-Dec-2025 08:51 AM,,,,,,,,,,,,,AOC
