Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
,,,,,,,,,,,,,,,,,,,,11,3065604,CHUDAMANI JAYAPURIA,06-Sep-2025 01:27 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,3063807,DEBASHIS SAHOO,05-Sep-2025 07:52 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,13,3063278,DEBASISH PADHAN,04-Sep-2025 01:03 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,14,3066013,DEEPAK KUMAR NAIK,06-Sep-2025 04:03 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,15,3049738,DIBYALOCHAN BISWAL,27-Aug-2025 11:05 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,16,3065210,DURGA MADHABA TAPNO,06-Sep-2025 08:30 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,17,3062217,GANANATH DEHERI,03-Sep-2025 12:11 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,18,3060488,GANESH RAM AGARWALA,02-Sep-2025 11:14 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,19,3048571,GHANASHYAM SAHU,25-Aug-2025 05:00 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,20,3062560,GURSIMRAN SALUJA,04-Sep-2025 05:15 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,21,3064901,HEMANTA KISHAN,05-Sep-2025 08:27 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,22,3064520,HEMANTA SAHU,05-Sep-2025 03:56 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,23,3062627,INDRADEV CHOUDHURY,03-Sep-2025 03:52 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,24,3064949,JAYAKISHAN AGRAWALA,05-Sep-2025 08:21 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,25,3049036,JHUNI BEHERA,27-Aug-2025 02:40 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,26,3060810,KALPANA KISAN,06-Sep-2025 01:37 PM,Rejected-Technical,Not Fulfilled the eligibility criteria,10-Oct-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,27,3053597,KRUSHNA MOHAN DHAR,29-Aug-2025 11:04 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,28,3063910,KUNDAN KUMAR DALAI,05-Sep-2025 12:20 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,29,3045205,LAMBODAR MISHRA,26-Aug-2025 07:05 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,30,3060408,LIZA CHOUDHARY,02-Sep-2025 01:11 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,31,3066190,MANISH KUMAR SAHU,06-Sep-2025 05:16 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,32,3064916,M/S ABHIJIT PRADHAN,05-Sep-2025 08:09 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,33,3064681,NARESH BEHERA,06-Sep-2025 05:01 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,34,3063065,Nihar Ranjan Patel,04-Sep-2025 09:35 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,35,3050968,NNN CONSTRUCTION,28-Aug-2025 01:13 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,36,3065671,OMPRAKASH BAGH,06-Sep-2025 01:20 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,37,3058057,PARSURAM KHAMARI,02-Sep-2025 07:02 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,38,3057932,PITAMBAR KISAN,31-Aug-2025 06:40 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,39,3065737,POULASTI PATEL,06-Sep-2025 01:51 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,40,3060413,PRAGNYA PARIMITA PATEL,01-Sep-2025 11:41 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,41,3048389,PRASANTA KUMAR BEHERA,25-Aug-2025 04:02 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,42,3066092,PRIYAM KUMAR NAIK,06-Sep-2025 04:33 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,43,3065695,RAJANIKANTA TRIPATHY,06-Sep-2025 01:33 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,44,3049690,RAJ KUMAR AGASTY,29-Aug-2025 01:16 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,45,3065961,RAJ KUMAR PATEL,06-Sep-2025 04:06 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,46,3063814,Ranjan Kumar Tripathy,04-Sep-2025 07:54 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,47,3058311,Rohit Kisan,01-Sep-2025 11:34 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,48,3065814,SAHIL KUMAR RAY,06-Sep-2025 02:18 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,49,3064289,SAMBIT KUMAR BEHERA,05-Sep-2025 01:12 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,50,3066072,SAMIR NEGI (S.T.),06-Sep-2025 04:24 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,51,3058036,SANKAR SAHOO,31-Aug-2025 09:35 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,52,3065090,SARBESWAR KHANDA,05-Sep-2025 09:47 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,53,3053983,SHREEMA PRADHAN,29-Aug-2025 11:43 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,54,3065741,SIDDHARTH SANKAR BEHERA,06-Sep-2025 01:57 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,55,3058083,SITARAM KHAMARI,02-Sep-2025 08:56 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,56,3063911,SOMANATH SAHU,05-Sep-2025 12:48 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,57,3049440,SUBHAM ROUT,26-Aug-2025 11:53 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,58,3063088,SUBHRANSU DASH,04-Sep-2025 10:39 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,59,3050817,Sudipta Kumar Kisan,29-Aug-2025 01:42 PM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,60,3063390,SUGU MAJHI,06-Sep-2025 09:46 AM,Rejected-AOC,Not Selected vide transparent lottery,24-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
