S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,2829442,AMITAV PATNAIK,24-Feb-2025 04:23 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-Dec-2025 05:47 PM,ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_110360_17,ITDAGNP 01/2024-25,Construction of 50 seated primary school hostel building at Kumudabali PUPS under Muniguda block,1.0,2841144.0,UMA KANTA NAIK,INR,"10,000,774",13-Dec-2025,"INR 10,000,774",334.0,Ajaya Kumar Pradhan,13-Dec-2025 05:50 PM,2620.pdf (451.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,13-Dec-2025 05:47 PM,finsummary_529318.pdf (975.16 KB),Technical,Technical Evalation,Ajaya Kumar Pradhan,25-Jul-2025 05:27 PM,technical_529318.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,25-Jul-2025 05:28 PM,26-Jul-2025 10:00 AM,techsummary_529318.pdf (319.97 KB),Finance,Technical Evalatiom,Ajaya Kumar Pradhan,12-Dec-2025 04:20 PM,,BOQ Comparative Chart,AOC,"1,17,700",Yes,fixed,,Nil,Nil,10-Feb-2025 10:00 AM,01-Mar-2025 11:00 AM,10-Feb-2025 10:00 AM,28-Feb-2025 05:00 PM,10-Feb-2025 10:00 AM ,28-Feb-2025 05:00 PM ,10-Feb-2025 10:00 AM,28-Feb-2025 05:00 PM,26-Jul-2025 10:00 AM,PA ITDA Gunupur,PA ITDA Gunupur,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper, EMD, PAN, GSTIN, GSTRC, Labour Licenses, Affidavit, RC, Experience Certificate",ST and SC Development Deptt||ITDA Gunupur,ITDAGNP 01/2024-25,2025_STSCD_110360_17,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of 50 seated primary school hostel building at Kumudabali PUPS under Muniguda block,Building work,Please refer to tender documents ,NA ,"1,17,64,233",Civil Works - Buildings,NA ,Tender,90.0,334.0,Gunupur,765022.0,NA ,NA ,NA ,PA ITDA Gunupur,No ,No,AOC
2,2841091,BASUDEB DAS,28-Feb-2025 01:38 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-Dec-2025 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Experience Certificate and other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,2841386,M/s Sudhir Naik,28-Feb-2025 02:21 PM,Rejected-Finance,Not Sucess in the Lottery Process,13-Dec-2025 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,2841144,UMA KANTA NAIK,28-Feb-2025 11:20 AM,Accepted-AOC,Awarded to Lowest 1,13-Dec-2025 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
