Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Contractor RC, GSTIN, PAN, Affidavit, NRC and any other as per DTCN",23-Nov-2023 10:00 AM,15-Dec-2023 11:00 AM,23-Nov-2023 10:00 AM,14-Dec-2023 05:30 PM,23-Nov-2023 10:00 AM ,13-Dec-2023 05:30 PM ,23-Nov-2023 10:00 AM,14-Dec-2023 05:30 PM,12-Feb-2024 11:00 AM,"10,000",0.0,Nil,Nil,No,"CE-BM, Tel Basin,Bhawanipatna",CEANDBMTEL-12/2023-24,2023_CEBMT_97353_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,CE and BM Tel Basin Bhawanipatna,Office of the CE and BM Tel Basin Bhawanipatna,"9,71,197",Yes,fixed,,Nil,Nil,Construction of F.P.E on Lanth Right from Pendramal to Kangarlaga R.D 00 m to 8250 m(Working RD00 m to 7000 m),Construction of F.P.E on Lanth Right from Pendramal to Kangarlaga R.D 00 m to 8250 m(Working RD00 m to 7000 m),Please refer Tender documents. ,NA ,"9,71,19,670",Civil Works - Others,NA ,Tender,90.0,450.0,Bolangir,767001.0,NA ,NA ,NA ,Office of the CE and BM Tel Basin Bhawanipatna,No ,No,AOC,1.0,2355500.0,JAI BAJRANGBALI INFRA,INR,"82,561,432.1","CE-BM, Tel Basin,Bhawanipatna",2023_CEBMT_97353_1,CEANDBMTEL-12/2023-24,Construction of F.P.E on Lanth Right from Pendramal to Kangarlaga R.D 00 m to 8250 m(Working RD00 m to 7000 m),Addl Secy to Govt DOWR,Internal,EIC PROCUREMENT/CESRUVEYAND INVESTIGATION/CETEL/FAANDCAO/DIRECTOR PROCUREMENT,Binod Kerketta,08-Feb-2024 07:51 PM,12-Feb-2024 11:00 AM,techsummary_475642.pdf (3870.46 KB),EIC PROCUREMENT,Internal,"EIC PROCUREMENT, CEPROCUREMENT, CEANDBMTEL,ETC",Binod Kerketta,09-Dec-2025 06:54 PM,finsummary_475642.pdf (588.50 KB),09-Dec-2025,"INR 82,561,432.1",450.0,Binod Kerketta,09-Dec-2025 06:59 PM,AOCPENDRAMAL.pdf (243.00 KB),Award of contract,Technical,seven nos of bidders are participated in this tender and their bid documents have downloaded successfully,PRAKASH KUMAR PRADHAN,15-Dec-2023 05:44 PM,technical_475642.pdf,1,2356648,AB INFRAPROJECTS PVT LTD,14-Dec-2023 03:39 PM,Rejected-Finance,Through Transparent lottery process,09-Dec-2025 06:54 PM,Finance,Four nos bidders financial bid documents downloaded successfully,Binod Kerketta,12-Feb-2024 01:00 PM,finance_475642.pdf,BOQ Comparative Chart,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2356651,GANPATI CONSTRUCTION,14-Dec-2023 04:27 PM,Rejected-Technical,Disqualified,08-Feb-2024 07:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2355500,JAI BAJRANGBALI INFRA,13-Dec-2023 03:05 PM,Accepted-AOC,AWARD OF CONTRACT,09-Dec-2025 07:00 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2355461,JAY PRAKASH SHARMA,14-Dec-2023 03:57 PM,Rejected-Finance,Through Transparent lottery process,09-Dec-2025 06:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2355079,Malaya Kumar Panda,13-Dec-2023 05:24 PM,Rejected-Technical,Disqualified,08-Feb-2024 07:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2354269,M/S RAJESH KUMAR PATRA,13-Dec-2023 09:06 PM,Rejected-Technical,Disqualified,08-Feb-2024 07:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2356697,M/S SRI SAI CONSTRUCTION,14-Dec-2023 03:41 PM,Rejected-Finance,Through Transparent lottery process,09-Dec-2025 06:54 PM,,,,,,,AOC
