Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,16-Oct-2025 05:35 PM,17-Oct-2025 10:00 AM,techsummary_552069.pdf (968.79 KB),Finance,All the 12nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence all the valid tenders have been taken into CS.,DHIRENDRA KUMAR NAIK,03-Nov-2025 12:36 PM,finance_552069.pdf,BOQ Comparative Chart,1,3095698,DHANESWAR MAJHI,22-Sep-2025 07:08 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,11-Nov-2025,"INR 5,368,412.63",120.0,DHIRENDRA KUMAR NAIK,12-Dec-2025 05:25 PM,thukumunda.pdf (712.00 KB),The tender ofTrilokh Nath Construction B class Gen. contractor decided in Transparent Lottery Amounting to Rs 5368412.63 being 14.99 percent less than the Tendered value is accepted.,1.0,3090763.0,"TRILOK NATH CONSTRUCTION ,PROPRIETOR - ANAND CHANDEL",INR,"5,368,412.63","CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_117890_1,SE MID SNG 06/2025-26,Construction of Thukumunda Check dam near village Nuagaon of Nuagaon GP in Kutra Block of Sundargarh District under MATY Scheme 2025-26.,Technical,All the 12nos bidders have participated in tender and all bidders have been technically qualified. Hence their financial bids have been opened.,DHIRENDRA KUMAR NAIK,16-Oct-2025 05:33 PM,technical_552069.pdf,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri Raghvendra Singh DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,03-Nov-2025 12:42 PM,finsummary_552069.pdf (834.90 KB),AOC,"63,150",Yes,percentage,1.0%,Nil,Nil,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG 06/2025-26,2025_CEMIB_117890_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate",1.0,ICICI BANK,11-Sep-2025 10:00 AM,26-Sep-2025 11:00 AM,11-Sep-2025 10:00 AM,25-Sep-2025 05:30 PM,11-Sep-2025 10:00 AM ,25-Sep-2025 05:30 PM ,11-Sep-2025 10:00 AM,25-Sep-2025 05:30 PM,17-Oct-2025 10:00 AM,"10,000",0.0,Nil,Nil,No,Construction of Thukumunda Check dam near village Nuagaon of Nuagaon GP in Kutra Block of Sundargarh District under MATY Scheme 2025-26.,Construction of Thukumunda Check dam near village Nuagaon of Nuagaon GP in Kutra Block of Sundargarh District under MATY Scheme 2025-26.,B Class Contractor ,NA ,"63,15,037",Civil Works - Others,Check dam ,Tender,90.0,120.0,Kutra Block,770018.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,"Superintending Engineer, MID, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO-Mahesdihi",AOC
,,,,,,,,,,,,,2,3100152,KIRTIMEGHA PARIJA,25-Sep-2025 03:47 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3099643,MARIYAM KISPOTTA,25-Sep-2025 10:07 AM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3097716,MOHAMMAD GULAM SARWAR,23-Sep-2025 08:36 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3099231,NIBHA MISHRA,24-Sep-2025 07:00 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3099434,PRIYADARSHI RANA,25-Sep-2025 08:58 AM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3094372,RASMITA NAIK,22-Sep-2025 02:01 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3092075,SAUMYA RANJAN MOHANTY,21-Sep-2025 12:56 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3095600,SIPUN BEHERA,22-Sep-2025 05:35 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3100443,SUBASH CHANDRA LAKRA,25-Sep-2025 04:34 PM,Rejected-AOC,Rejected,12-Dec-2025 05:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
