Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of PHC Building at Paiksahi under XV FC in the district of Angul for the year 2024-25,Construction of PHC Building at Paiksahi under XV FC in the district of Angul for the year 2024-25,NA ,NA ,"1,18,17,883",Civil Works - Buildings,NA ,Tender,90.0,450.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,1.0,ICICI BANK,"Chief Construction Engineer,RWC,Angul",At- Hakimpada Po-Hakimpada District- Angul,CE RW I||RWCIRCLE-ANGUL,Building Online-AGL-06/2025-26,2025_CERWI_116190_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,28-Jul-2025 01:00 PM,07-Aug-2025 11:00 AM,28-Jul-2025 01:00 PM,06-Aug-2025 05:00 PM,28-Jul-2025 01:00 PM ,05-Aug-2025 01:00 PM ,28-Jul-2025 01:00 PM,06-Aug-2025 05:00 PM,11-Sep-2025 09:00 AM,"1,18,179",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD 1 percent of the estimated cost,GSTPANRCAffidavit regarding correctness,Joint Ventu","10,000",0.0,Nil,Nil,No,AOC,17-Dec-2025,"INR 10,046,382",450.0,Anup Kumar Behera,17-Dec-2025 06:47 PM,Paiksahi.pdf (473.00 KB),REFUND OF E.M.D,1,3023013,ARDHENDU SHEKHAR PRADHAN,04-Aug-2025 01:15 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,Finance,12 Bidders found,Anup Kumar Behera,11-Sep-2025 09:46 AM,finance_547666.pdf,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Mamatamayee Biswal,06-Sep-2025 04:32 PM,11-Sep-2025 09:00 AM,techsummary_547666.pdf (1491.84 KB),Chief Construction Engineer,Internal,E.E DAO ESTIMATO0R,Anup Kumar Behera,17-Dec-2025 06:43 PM,finsummary_547666.pdf (472.76 KB),CE RW I||RWCIRCLE-ANGUL,2025_CERWI_116190_1,Building Online-AGL-06/2025-26,Construction of PHC Building at Paiksahi under XV FC in the district of Angul for the year 2024-25,Technical,Thirteen Bidders found,Anup Kumar Behera,08-Aug-2025 01:25 PM,technical_547666.pdf,1.0,3025938.0,brajesh kumar biswal,INR,"10,046,382",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour licence,Similar nature of work,Annual Turn Over,Work in hand,No relation, No Litigation certi",,,,,,AOC,,,,,,,,2,3025611,BISWARANJAN BISWAL,06-Aug-2025 02:07 PM,Rejected-Technical,"Pan,GST,Registration certificate of Electrical Contractor and Affidavit regarding Joint venture not furnished as per DTCN clause 1(e) of eligibility criteria.",06-Sep-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hire,Balance sheet Bidder Contact address and other documents as per DTCN",,,,,,AOC,,,,,,,,3,3025938,brajesh kumar biswal,06-Aug-2025 04:15 PM,Accepted-AOC,Winner of lottery among the first lowest bidders,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,AOC,,,,,,,,4,3025106,GAYATRI PRADHAN,05-Aug-2025 08:59 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3024962,LIPAN SAHOO,06-Aug-2025 04:15 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3023339,MANO RANJAN PANI,04-Aug-2025 04:19 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3023893,M/S PRANABANDHU SAHU,04-Aug-2025 09:42 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3025111,Mukesh Kumar Kudei,05-Aug-2025 09:07 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3025630,SANGRAM KESHARI MALLIK,06-Aug-2025 01:02 PM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3025373,SARBESWAR SAHOO,06-Aug-2025 10:53 AM,Rejected-AOC,0,17-Dec-2025 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
